Time,xAcceleration,yAcceleration,zAcceleration,xSMA(2.5 seconds),xSMA(10 seconds),ySMA(2.5 seconds),ySMA(10 seconds),zSMA(2.5 seconds),zSMA(10 seconds),minX(10 seconds),maxX(10 seconds),minY(10 seconds),maxY(10 seconds),minZ(10 seconds),maxZ(10 seconds)
1554763495888,-3.966,8.999,1.416,-3.94535,-4.2989,9.0009,8.86061,1.32245,1.08813,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763496088,-4.186,8.917,1.081,-3.9487,-4.28704,9.00325,8.8668,1.28795,1.08749,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763496290,-4.269,8.799,1.701,-3.97025,-4.27836,8.9847,8.8717,1.3313,1.09449,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763496492,-3.974,8.98,1.28,-3.969,-4.26605,8.9882,8.87759,1.3376,1.09351,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763496698,-4.202,8.917,1.179,-4.0032,-4.25546,8.9713,8.88312,1.32985,1.09696,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763496908,-4.366,8.763,1.493,-4.0269,-4.24787,8.9603,8.88724,1.3486,1.09903,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763497114,-4.217,8.861,1.477,-4.0455,-4.23905,8.94815,8.89133,1.35245,1.10346,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763497310,-4.293,8.86,1.229,-4.06295,-4.23164,8.9417,8.89475,1.36315,1.1092,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763497513,-4.297,8.807,1.51,-4.0854,-4.22586,8.9308,8.89752,1.34765,1.11401,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763497716,-4.052,8.941,1.478,-4.10395,-4.21972,8.9205,8.89972,1.3814,1.11943,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763497922,-4.228,8.893,1.348,-4.1177,-4.21834,8.91605,8.89955,1.36655,1.13024,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763498126,-4.216,8.847,1.507,-4.13865,-4.21667,8.9033,8.90013,1.38625,1.13669,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763498326,-4.056,8.941,1.431,-4.1372,-4.21249,8.90625,8.9011,1.3776,1.14011,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763498533,-4.297,8.815,1.372,-4.16215,-4.2139,8.89075,8.89876,1.3915,1.1449,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763498735,-4.078,8.892,1.341,-4.1548,-4.20999,8.89455,8.90071,1.3855,1.15349,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763498943,-4.002,8.972,1.458,-4.1592,-4.20712,8.89125,8.90076,1.3934,1.16068,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763499145,-4.23,8.858,1.333,-4.1602,-4.20453,8.8921,8.90074,1.3811,1.16736,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763499345,-4.087,8.914,1.541,-4.1667,-4.20009,8.8873,8.90318,1.398,1.17307,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763499561,-4.18,8.897,1.53,-4.17175,-4.19871,8.8842,8.90264,1.40725,1.17851,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763499754,-4.187,8.873,1.402,-4.16915,-4.19621,8.8873,8.90309,1.40535,1.18781,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763499956,-4.161,8.87,1.476,-4.1789,-4.19142,8.88085,8.90556,1.40835,1.19004,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763500156,-4.201,8.871,1.436,-4.17965,-4.19237,8.87855,8.9037,1.4261,1.19432,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763500361,-4.194,8.868,1.436,-4.1759,-4.19164,8.882,8.90329,1.41285,1.20046,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763500564,-4.009,8.964,1.493,-4.17765,-4.18866,8.8812,8.90486,1.4235,1.20101,-4.554,-3.518,8.656,9.255,0.79,1.82
1554763500769,-4.178,8.876,1.384,-4.17645,-4.188,8.87915,8.90386,1.43375,1.20795,-4.554,-2.747,8.656,9.451,0.79,1.82
1554763500974,-4.077,8.92,1.425,-4.162,-4.18505,8.887,8.90482,1.43035,1.21047,-4.554,-2.747,8.656,9.451,0.79,2.205
1554763501176,-4.135,8.902,1.558,-4.1579,-4.18343,8.88905,8.9056,1.4344,1.21888,-4.554,-2.747,8.656,9.451,0.79,2.205
1554763501380,-4.137,8.897,1.358,-4.1501,-4.18385,8.8909,8.90377,1.44085,1.2223,-4.554,-2.747,8.656,9.451,0.79,2.205
1554763501584,-3.989,8.964,1.432,-4.1347,-4.1802,8.89875,8.90535,1.43695,1.22736,-4.554,-2.747,8.656,9.451,0.79,2.205
1554763501787,-4.098,8.917,1.46,-4.137,-4.1789,8.89755,8.90549,1.43605,1.22908,-4.366,-2.747,8.763,9.451,0.79,2.205
1554763501994,-4.162,8.891,1.406,-4.1337,-4.17765,8.89745,8.90499,1.43895,1.23507,-4.366,-2.747,8.763,9.451,0.79,2.212
1554763502194,-3.76,9.064,1.405,-4.1109,-4.17171,8.9083,8.90757,1.43385,1.24001,-5.147,-2.747,8.012,9.451,0.803,2.511
1554763502399,-3.707,9.11,1.307,-4.09345,-4.16789,8.91675,8.90856,1.42765,1.24156,-5.885,-2.747,7.775,9.451,0.803,2.511
1554763502604,-3.639,9.143,1.35,-4.06055,-4.16061,8.93315,8.91139,1.42655,1.2479,-5.885,-2.747,7.087,9.451,0.803,2.612
1554763502808,-3.7,9.094,1.226,-4.04165,-4.1536,8.94325,8.91421,1.4208,1.24874,-6.484,-2.747,5.07,9.451,0.803,5.406
1554763503020,-3.71,9.113,1.358,-4.02705,-4.15086,8.9503,8.91483,1.4158,1.25291,-6.484,-2.747,5.07,9.451,0.803,5.577
1554763503220,-3.752,9.092,1.332,-4.00315,-4.14572,8.962,8.91661,1.41575,1.25679,-6.799,-2.747,5.07,9.451,0.803,5.577
1554763503419,-3.689,9.12,1.307,-3.98325,-4.14022,8.9723,8.91888,1.40405,1.25939,-7.03,-2.747,5.07,9.451,0.803,5.577
1554763503626,-3.705,9.106,1.237,-3.9595,-4.13737,8.98275,8.91953,1.3894,1.26236,-7.223,-2.747,4.817,9.451,0.803,5.577
1554763503829,-3.777,9.081,1.295,-3.939,-4.13476,8.99315,8.92029,1.38405,1.26625,-7.223,-2.747,4.817,9.451,0.803,5.577
1554763504030,-3.728,9.107,1.41,-3.91735,-4.1261,9.005,8.92417,1.38075,1.26928,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763504233,-3.641,9.138,1.302,-3.88935,-4.11819,9.01835,8.92739,1.37405,1.27257,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763504437,-3.782,9.079,1.262,-3.86875,-4.1133,9.0289,8.92918,1.36535,1.27504,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763504641,-3.627,9.142,1.335,-3.84965,-4.10723,9.0378,8.93148,1.35745,1.27764,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763504848,-3.726,9.098,1.323,-3.82705,-4.10032,9.0489,8.93426,1.3544,1.28116,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763505052,-3.657,9.129,1.307,-3.80605,-4.09428,9.05935,8.93657,1.3485,1.28387,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763505249,-3.709,9.101,1.282,-3.78475,-4.08864,9.0693,8.93871,1.3347,1.28585,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763505453,-3.782,9.073,1.454,-3.767,-4.08275,9.0781,8.94104,1.3395,1.29038,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763505660,-3.644,9.138,1.369,-3.74975,-4.07657,9.0868,8.9435,1.33635,1.2923,-7.223,-2.747,4.817,9.451,1.081,5.577
1554763505868,-3.724,9.085,1.277,-3.73105,-4.06993,9.0952,8.94617,1.3272,1.29434,-7.223,-2.747,4.817,9.451,-0.16,5.577
1554763506081,-3.678,9.113,1.395,-3.70685,-4.06329,9.1063,8.94875,1.32665,1.2966,-7.223,-1.129,2.997,9.451,-0.16,9.896
1554763506272,-3.736,9.098,1.327,-3.70565,-4.05748,9.108,8.95122,1.32275,1.29904,-7.223,-0.886,-0.277,9.451,-0.16,12.596
1554763506473,-3.641,9.131,1.403,-3.70235,-4.05056,9.10905,8.95408,1.32755,1.30178,-7.223,-0.886,-0.277,9.451,-0.16,12.596
1554763506679,-3.671,9.122,1.34,-3.70395,-4.04274,9.108,8.95727,1.32705,1.30334,-7.223,-0.886,-0.277,9.451,-0.16,12.596
1554763506880,-3.74,9.081,1.293,-3.70595,-4.0376,9.10735,8.95922,1.3304,1.30587,-7.223,-0.886,-0.277,9.451,-0.16,12.596
1554763507091,-3.615,9.139,1.346,-3.7012,-4.03005,9.10865,8.96239,1.3298,1.30798,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763507288,-3.665,9.13,1.374,-3.69685,-4.02343,9.11055,8.96507,1.3319,1.31043,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763507495,-3.624,9.139,1.32,-3.6936,-4.01654,9.1115,8.96798,1.33255,1.31262,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763507701,-3.628,9.138,1.373,-3.68975,-4.01025,9.1131,8.97052,1.33935,1.31502,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763507903,-3.698,9.101,1.322,-3.6858,-4.00465,9.1141,8.97266,1.3407,1.31711,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763508105,-3.627,9.137,1.316,-3.68075,-3.99832,9.1156,8.97523,1.336,1.31866,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763508306,-3.692,9.113,1.424,-3.6833,-3.99298,9.11435,8.97738,1.3421,1.3219,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763508509,-3.717,9.09,1.338,-3.68005,-3.98716,9.1149,8.97965,1.3459,1.3239,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763508718,-3.708,9.088,1.381,-3.6841,-3.98144,9.1122,8.98184,1.3482,1.32562,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763508920,-3.675,9.116,1.397,-3.68155,-3.97579,9.1131,8.98416,1.3519,1.32863,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763509134,-3.746,9.083,1.351,-3.686,-3.97024,9.1108,8.98645,1.3541,1.33067,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763509325,-3.573,9.151,1.346,-3.6792,-3.96186,9.1133,8.99,1.3573,1.33108,-7.223,-0.886,-0.277,9.451,-0.342,12.596
1554763509532,-3.672,9.122,1.37,-3.6737,-3.95609,9.11575,8.99205,1.3531,1.33458,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763509736,-3.634,9.134,1.372,-3.6732,-3.949,9.11555,8.99519,1.35325,1.33618,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763509935,-3.604,9.143,1.358,-3.6672,-3.94187,9.11845,8.99816,1.3573,1.34048,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763510140,-3.669,9.109,1.343,-3.66675,-3.93578,9.11825,9.00056,1.3547,1.33955,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763510342,-3.546,9.168,1.364,-3.65725,-3.92783,9.12175,9.00367,1.35655,1.34507,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763510552,-3.542,9.099,1.199,-3.6523,-3.92277,9.12015,9.00473,1.34635,1.34356,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763510754,-2.747,9.451,1.58,-3.6061,-3.90567,9.1366,9.01168,1.35835,1.34792,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763510958,-2.758,9.365,2.205,-3.557,-3.89125,9.1508,9.01624,1.40395,1.35968,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763511161,-2.922,9.238,1.909,-3.52235,-3.87832,9.15575,9.01924,1.4321,1.36515,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763511361,-2.78,9.351,1.932,-3.4781,-3.86273,9.1668,9.02482,1.46,1.37451,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763511570,-2.891,9.284,2.092,-3.44145,-3.8512,9.17405,9.02729,1.4986,1.38347,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763511772,-2.754,9.356,1.992,-3.39775,-3.8332,9.18495,9.03429,1.52955,1.39067,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763511972,-3.216,8.959,2.212,-3.37365,-3.82314,9.17785,9.0347,1.57405,1.39906,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763512182,-5.147,8.012,2.511,-3.44965,-3.8344,9.1216,9.02479,1.6338,1.41627,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763512381,-5.885,7.775,2.437,-3.5593,-3.85206,9.0547,9.01384,1.68445,1.42293,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763512585,-5.839,7.087,2.612,-3.6654,-3.87207,8.95455,8.99301,1.74815,1.44071,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763512789,-6.484,5.07,5.406,-3.8042,-3.89692,8.75365,8.95461,1.9494,1.48323,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763512995,-5.492,6.394,5.577,-3.89505,-3.91666,8.61755,8.926,2.1584,1.52566,-7.223,-0.886,-0.277,9.451,-0.344,12.596
1554763513194,-6.799,5.691,4.291,-4.0477,-3.94573,8.44795,8.89308,2.3054,1.55739,-7.573,-0.886,-0.277,9.451,-0.344,12.596
1554763513501,-7.03,5.46,4.131,-4.22055,-3.97758,8.2634,8.85664,2.44465,1.5847,-7.573,-0.886,-0.277,9.451,-0.344,12.596
1554763513580,-7.223,4.817,5.404,-4.3981,-4.01037,8.04815,8.81492,2.64635,1.62859,-7.573,-0.886,-0.277,9.451,-0.944,12.596
1554763513783,-7.206,5.269,4.535,-4.5767,-4.04395,7.8549,8.77736,2.8045,1.65574,-7.573,-0.886,-0.277,9.451,-1.429,12.596
1554763513986,-5.229,6.221,4.459,-4.65795,-4.05943,7.7088,8.7481,2.95955,1.6923,-7.573,-0.886,-0.277,9.451,-2.465,12.596
1554763514190,-3.645,8.152,4.586,-4.65675,-4.05635,7.66095,8.7398,3.1217,1.72171,-7.573,-0.886,-0.277,9.451,-2.465,12.596
1554763514396,-4.263,8.246,3.577,-4.6926,-4.06101,7.61485,8.73124,3.23235,1.74635,-7.573,-0.886,-0.277,9.451,-2.465,12.596
1554763514604,-3.315,8.265,4.249,-4.68125,-4.05331,7.57315,8.72507,3.38485,1.7728,-7.573,-0.886,-0.277,9.451,-2.465,12.596
1554763514810,-3.544,7.736,5.142,-4.7211,-4.05077,7.4874,8.71118,3.56295,1.81328,-7.573,-0.886,-0.622,9.451,-2.465,12.596
1554763515019,-3.726,7.359,5.454,-4.7695,-4.04578,7.3871,8.69661,3.7254,1.85321,-7.573,-0.886,-0.622,9.451,-2.465,12.596
1554763515209,-3.291,8.1,4.911,-4.78795,-4.03955,7.3302,8.68723,3.8755,1.88932,-7.573,-0.85,-0.622,9.451,-2.465,12.596
1554763515417,-4.038,8.255,3.604,-4.85085,-4.03783,7.2754,8.68137,3.9591,1.90957,-7.573,-0.85,-0.622,9.451,-2.465,12.596
1554763515621,-4.618,8.443,2.157,-4.9372,-4.04444,7.23335,8.6757,3.96235,1.91911,-7.573,-0.849,-0.622,9.451,-2.465,12.596
1554763515819,-6.578,6.435,-0.16,-5.1284,-4.06943,7.0873,8.65046,3.85475,1.90406,-7.573,-0.849,-0.622,9.451,-2.465,12.596
1554763516023,-1.129,2.997,9.896,-5.02405,-4.03833,6.7892,8.59232,4.23895,1.98862,-7.573,-0.849,-0.622,9.451,-2.465,12.596
1554763516226,-0.886,-0.277,12.596,-4.811,-4.00753,6.37475,8.49956,4.7432,2.10042,-7.573,-0.849,-0.622,9.451,-2.465,12.596
1554763516431,-1.656,3.584,8.543,-4.59955,-3.98223,6.1652,8.44623,5.0485,2.17504,-7.573,-0.849,-0.622,9.451,-2.465,12.596
1554763516635,-4.698,6.959,3.877,-4.5425,-3.98652,6.1588,8.42783,5.11175,2.1968,-7.573,-0.849,-0.622,9.451,-2.465,12.596
1554763516840,-6.023,7.232,2.112,-4.51945,-4.00701,6.2669,8.41035,4.94705,2.20512,-7.573,-0.849,-0.622,9.451,-2.465,12.596
1554763517044,-6.06,7.791,-0.342,-4.54785,-4.02559,6.33675,8.39909,4.6511,2.18991,-7.573,-0.848,-0.622,9.451,-2.465,12.596
1554763517246,-4.619,7.762,-0.198,-4.43885,-4.02812,6.4403,8.38908,4.42665,2.173,-7.573,-0.848,-0.622,9.451,-2.465,12.596
1554763517450,-5.166,5.824,7.663,-4.34565,-4.03761,6.4585,8.35871,4.60325,2.23486,-7.573,-0.848,-0.622,9.451,-2.465,12.596
1554763517655,-5.639,6.063,6.311,-4.26645,-4.05107,6.5208,8.33074,4.6486,2.28568,-7.573,-0.848,-0.622,9.451,-2.465,12.596
1554763517858,-5.386,7.367,2.572,-4.17545,-4.06196,6.6257,8.31634,4.55045,2.2963,-7.573,-0.846,-0.622,9.451,-2.465,12.596
1554763518062,-5.521,8.008,0.698,-4.19005,-4.07665,6.71505,8.30701,4.3624,2.2885,-7.573,-0.846,-0.622,9.451,-2.465,12.596
1554763518268,-5.695,8.11,0.577,-4.29255,-4.09132,6.71295,8.29918,4.16195,2.28079,-7.573,-0.846,-0.622,9.451,-2.465,12.596
1554763518471,-5.269,8.337,0.141,-4.34285,-4.10185,6.7175,8.29408,3.99015,2.26713,-7.573,-0.846,-0.622,9.451,-2.465,12.596
1554763518673,-5.282,8.345,0.058,-4.4412,-4.11411,6.7215,8.28812,3.7806,2.2534,-7.573,-0.846,-0.622,9.451,-2.465,12.596
1554763518876,-5.46,8.273,0.089,-4.537,-4.12574,6.74835,8.2827,3.52795,2.24057,-7.573,-0.846,-0.622,9.451,-2.465,12.596
1554763519081,-5.29,8.381,0.041,-4.6152,-4.13786,6.79945,8.27759,3.2573,2.22757,-7.573,-0.846,-0.622,9.451,-2.465,12.596
1554763519287,-5.117,8.451,-0.002,-4.7065,-4.14901,6.817,8.27238,3.01165,2.21297,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763519486,-5.377,8.29,-0.344,-4.77345,-4.16048,6.81875,8.2667,2.81425,2.1962,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763519691,-5.367,8.31,-0.199,-4.8109,-4.17328,6.8121,8.26066,2.69645,2.1788,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763519895,-5.556,8.194,-0.073,-4.7598,-4.18704,6.90005,8.25363,2.7008,2.16277,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763520099,-5.609,8.187,0.097,-4.9838,-4.20126,7.15955,8.24677,2.21085,2.14972,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763520305,-5.369,8.31,0.011,-5.20795,-4.21334,7.5889,8.24117,1.5816,2.13507,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763520506,-5.527,8.229,0.1,-5.4015,-4.2266,7.82115,8.23475,1.15945,2.12171,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763520709,-5.417,8.228,0.02,-5.43745,-4.23883,7.8846,8.22835,0.9666,2.10755,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763520911,-5.669,8.157,0.039,-5.41975,-4.25543,7.93085,8.22028,0.86295,2.09301,-7.573,-0.842,-0.622,9.451,-2.465,12.596
1554763521114,-5.602,8.168,0.513,-5.39685,-4.26967,7.9497,8.2132,0.9057,2.0843,-7.573,-0.842,-0.622,9.365,-2.465,12.596
1554763521318,-5.627,8.149,0.204,-5.44725,-4.28517,7.96905,8.20549,0.9258,2.07209,-7.573,-0.842,-0.622,9.356,-2.465,12.596
1554763521527,-5.406,8.252,0.198,-5.45925,-4.29788,8.09045,8.19899,0.55255,2.05849,-7.573,-0.842,-0.622,9.356,-2.465,12.596
1554763521728,-5.344,8.341,0.409,-5.4445,-4.30995,8.20435,8.19343,0.25745,2.049,-7.573,-0.842,-0.622,9.356,-2.465,12.596
1554763521933,-5.364,8.289,0.159,-5.4434,-4.3237,8.25045,8.18668,0.1368,2.03627,-7.573,-0.842,-0.622,9.356,-2.465,12.596
1554763522136,-5.161,8.592,0.783,-5.4254,-4.33433,8.27965,8.18343,0.14105,2.0295,-7.573,-0.842,-0.622,8.959,-2.465,12.596
1554763522338,-5.244,7.063,1.945,-5.40285,-4.34515,8.2273,8.16515,0.20945,2.03489,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763522543,-5.206,6.28,6.61,-5.3997,-4.35961,8.12445,8.13731,0.5329,2.08694,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763522746,-5.129,7,4.282,-5.39205,-4.37383,8.0572,8.11621,0.7441,2.11669,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763523117,-5.6,6.724,4.589,-5.39905,-4.39344,7.97975,8.09202,0.9691,2.14908,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763523175,-7.573,5.334,5.072,-5.5132,-4.43217,7.8274,8.05442,1.22065,2.18754,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763523355,-6.088,6.244,3.017,-5.56175,-4.45595,7.71705,8.02573,1.3716,2.20413,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763523559,-4.674,7.706,-0.944,-5.5266,-4.46517,7.68785,8.01187,1.3416,2.18137,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763523763,-4.887,7.726,-1.429,-5.5026,-4.47715,7.65865,7.99793,1.2801,2.15401,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763523968,-6.341,8.747,-2.465,-5.54185,-4.50351,7.6863,7.99434,1.1605,2.11699,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763524173,-6.201,2.174,6.764,-5.57145,-4.52775,7.38565,7.92527,1.49385,2.17168,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763524377,-3.01,4.266,7.689,-5.4535,-4.52057,7.18345,7.87686,1.87775,2.23447,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763524589,-3.722,5.286,8.511,-5.36325,-4.52138,7.0363,7.83834,2.2983,2.30656,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763524789,-1.189,-0.622,10.714,-5.15185,-4.49545,6.5938,7.74133,2.833,2.40108,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763524999,-0.891,-0.019,9.714,-4.91295,-4.46809,6.185,7.64972,3.31675,2.48487,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763525206,-0.85,-0.033,9.761,-4.67535,-4.43933,5.77495,7.55841,3.77915,2.56925,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763525396,-0.853,-0.032,9.767,-4.43665,-4.41129,5.3659,7.4668,4.2573,2.65385,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763525611,-0.849,-0.037,9.767,-4.2088,-4.38269,4.95145,7.37542,4.73575,2.7387,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763525804,-0.85,-0.033,9.772,-3.9841,-4.35337,4.53275,7.28436,5.2039,2.82188,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763526006,-0.854,-0.03,9.767,-3.7586,-4.32547,4.1168,7.19268,5.6843,2.90586,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763526210,-0.856,-0.033,9.765,-3.54335,-4.29679,3.68555,7.1015,6.1334,2.99074,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763526412,-0.854,-0.034,9.772,-3.32385,-4.26855,3.3307,7.01003,6.52475,3.07451,-7.573,-0.842,-0.622,8.747,-2.465,12.596
1554763526615,-0.852,-0.034,9.766,-3.10615,-4.23971,3.015,6.91871,6.68255,3.1589,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763526819,-0.853,-0.03,9.777,-2.89235,-4.21183,2.6635,6.8271,6.9573,3.24264,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763527029,-0.848,-0.032,9.767,-2.65475,-4.1836,2.3257,6.73556,7.2162,3.32691,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763527229,-0.849,-0.033,9.769,-2.31855,-4.15469,2.05735,6.64442,7.45105,3.41167,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763527437,-0.851,-0.037,9.772,-2.0567,-4.12705,1.7433,6.55266,7.7888,3.49593,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763527647,-0.848,-0.031,9.777,-1.8654,-4.09888,1.35645,6.46105,8.32485,3.57996,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763527850,-0.846,-0.03,9.768,-1.66335,-4.0711,0.96865,6.36936,8.8847,3.66444,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763528042,-0.852,-0.032,9.769,-1.3889,-4.04334,0.5297,6.27766,9.4964,3.7484,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763528249,-0.853,-0.035,9.772,-1.1215,-4.01489,0.41925,6.1863,9.6468,3.8329,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763528450,-0.849,-0.029,9.775,-1.01345,-3.98711,0.2045,6.09464,9.7511,3.91749,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763528666,-0.851,-0.036,9.768,-0.8699,-3.9587,-0.0616,6.00315,9.81395,4.00093,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763528873,-0.847,-0.038,9.774,-0.8528,-3.93,-0.0324,5.91187,9.76695,4.08529,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763529061,-0.848,-0.034,9.765,-0.85065,-3.9014,-0.03315,5.82065,9.7695,4.16913,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763529267,-0.842,-0.03,9.766,-0.85025,-3.87307,-0.033,5.72919,9.76975,4.25282,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763530946,-0.849,-0.035,9.769,-0.85005,-3.8441,-0.03315,5.63801,9.76985,4.337,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763530947,-0.855,-0.035,9.764,-0.85035,-3.81692,-0.03305,5.54615,9.7697,4.42118,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763530948,-0.855,-0.029,9.77,-0.8506,-3.78875,-0.03285,5.45464,9.7696,4.50518,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763530949,-0.849,-0.033,9.769,-0.85035,-3.7609,-0.033,5.36297,9.7697,4.58915,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763530950,-0.852,-0.031,9.766,-0.85015,-3.73338,-0.0329,5.27123,9.76975,4.67323,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763530951,-0.851,-0.033,9.774,-0.85,-3.7052,-0.03285,5.17981,9.76985,4.75754,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763530952,-0.85,-0.033,9.767,-0.8499,-3.67824,-0.0328,5.0878,9.7699,4.84157,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763530954,-0.854,-0.035,9.768,-0.84995,-3.65136,-0.03305,4.99646,9.76945,4.92726,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763531969,-0.85,-0.031,9.764,-0.85005,-3.63239,-0.033,4.90164,9.7693,5.0091,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763531970,-0.849,-0.032,9.771,-0.85005,-3.6133,-0.03295,4.80767,9.7694,5.08476,-7.573,-0.842,-0.622,8.747,-2.465,10.714
1554763531971,-0.85,-0.037,9.772,-0.85,-3.59258,-0.03295,4.71492,9.7694,5.16339,-7.573,-0.842,-0.622,8.747,-2.465,10.714
