Time,xAcceleration,yAcceleration,zAcceleration,xSMA(20 seconds), xSMA(100 seconds),ySMA(20 seconds),ySMA(100 seconds),zSMA(20 seconds),zSMA(100 seconds)
1554684538448,-3.593,5.96,2.993,-1.0821,-3.50108,8.87155,7.96393,3.88965,3.10523
1554684538663,-2.886,9.053,2.743,-1.1861,-3.53719,8.85625,7.99671,3.91835,3.06638
1554684538873,-0.847,9.826,3.577,-1.1287,-3.53676,8.90585,8.03035,3.8851,3.02755
1554684539064,-3.345,9.79,2.273,-1.2501,-3.5362,8.9253,8.06692,3.78905,2.99425
1554684539268,-2.218,8.712,4.21,-1.28705,-3.51763,8.92585,8.07908,3.79885,2.9933
1554684539470,-1.912,9.36,2.459,-1.3332,-3.50291,8.9406,8.09227,3.70415,2.97338
1554684539673,-0.858,9.527,1.267,-1.3171,-3.47113,8.97315,8.1093,3.5759,2.94219
1554684539890,-0.559,9.664,1.413,-1.29475,-3.43721,9.0085,8.1259,3.44475,2.9162
1554684540081,-0.952,9.95,0.616,-1.2994,-3.4064,9.0586,8.14312,3.2878,2.88584
1554684540284,-1.064,9.729,1.47,-1.32155,-3.37951,9.09135,8.16825,3.15165,2.88563
1554684540488,-0.799,9.713,2.077,-1.32235,-3.36083,9.12995,8.22793,3.06345,2.80086
1554684540701,-0.708,9.557,2.064,-1.32275,-3.31989,9.1552,8.27059,2.95625,2.75887
1554684540916,-0.582,9.627,2.171,-1.3161,-3.27406,9.1867,8.3039,2.8672,2.70974
1554684541120,-0.4,9.573,2.278,-1.295,-3.2291,9.2178,8.33107,2.7678,2.68172
1554684541323,-1.091,9.578,2.161,-1.3157,-3.19638,9.24765,8.35013,2.6784,2.66174
1554684541509,-3.781,8.596,2.628,-1.4701,-3.18798,9.2311,8.36137,2.60675,2.65049
1554684541712,-3.718,8.577,3.417,-1.61255,-3.16856,9.2026,8.37549,2.57565,2.6557
1554684541917,-2.895,9.026,3.161,-1.7373,-3.13683,9.12045,8.40436,2.4788,2.65505
1554684542122,-2.747,8.978,2.956,-1.8715,-3.11293,9.1002,8.48807,2.31125,2.58585
1554684542325,-2.623,9.026,3.252,-1.8789,-3.1106,9.1911,8.55051,2.4593,2.52724
1554684542529,-2.655,8.872,2.994,-1.832,-3.09746,9.3367,8.57181,2.45935,2.50773
1554684542733,-2.611,8.866,3.04,-1.81825,-3.08404,9.32735,8.58161,2.4742,2.50309
1554684542953,-2.505,8.969,3.28,-1.90115,-3.07011,9.2845,8.5884,2.45935,2.50707
1554684543143,-1.755,9.248,2.749,-1.82165,-3.04857,9.2574,8.5962,2.48315,2.50698
1554684543350,-0.743,9.62,2.33,-1.7479,-3.01355,9.3028,8.60886,2.38915,2.50305
1554684543551,-0.205,9.505,3.034,-1.66255,-2.97012,9.31005,8.62112,2.4179,2.50453
1554684543768,0.509,9.528,2.945,-1.5942,-2.91894,9.3101,8.63523,2.5018,2.50305
1554684543973,1.023,9.107,3.299,-1.5151,-2.86277,9.28225,8.64661,2.5961,2.49797
1554684544172,1.468,9.029,4.188,-1.3941,-2.804,9.2362,8.65781,2.7747,2.50151
1554684544382,1.1,9.058,3.408,-1.2859,-2.74998,9.20265,8.66824,2.8716,2.50192
1554684544587,0.725,9.293,3.524,-1.2097,-2.70342,9.18165,8.67186,2.94395,2.52149
1554684544774,0.188,9.281,3.533,-1.1649,-2.66424,9.16785,8.6765,3.0174,2.53304
1554684544974,-0.494,9.324,2.161,-1.1605,-2.62899,9.1527,8.68511,3.0169,2.5236
1554684545183,-0.64,9.503,3.554,-1.1725,-2.59351,9.1492,8.69665,3.0807,2.52711
1554684545382,0.016,9.443,2.783,-1.11715,-2.55409,9.14245,8.70431,3.1118,2.52981
1554684545583,-0.284,9.277,3.427,-0.9423,-2.51828,9.1765,8.70958,3.15175,2.54417
1554684545796,-0.255,9.088,3.521,-0.76915,-2.4801,9.20205,8.715,3.15695,2.54888
1554684546005,-0.312,9.142,3.871,-0.64,-2.44177,9.20785,8.72274,3.19245,2.55775
1554684546217,-0.419,9.045,3.763,-0.5236,-2.40233,9.2112,8.73206,3.2328,2.56016
1554684546422,-0.605,9.017,4.145,-0.4227,-2.36544,9.21075,8.74126,3.27745,2.56481
1554684546626,-0.787,8.937,4.073,-0.3293,-2.32931,9.214,8.75045,3.3314,2.56893
1554684546828,-0.472,9.067,4.027,-0.22235,-2.2913,9.22405,8.7602,3.38075,2.57268
1554684547032,-0.919,8.847,4.222,-0.14305,-2.25627,9.21795,8.76827,3.42785,2.57941
1554684547236,-0.745,8.849,4.208,-0.09255,-2.21981,9.198,8.77632,3.5008,2.5854
1554684547441,-0.719,8.905,4.173,-0.09135,-2.18237,9.16225,8.78543,3.59295,2.59075
1554684547625,-0.645,8.97,4.1,-0.11335,-2.14463,9.1355,8.79484,3.64625,2.59464
1554684547832,-0.687,8.948,4.146,-0.17315,-2.10638,9.1065,8.8045,3.7063,2.60093
1554684548037,-0.802,8.961,4.177,-0.2644,-2.06967,9.0992,8.814,3.7502,2.60629
1554684548243,-0.769,8.924,4.037,-0.37625,-2.03222,9.09395,8.82301,3.74265,2.61172
1554684548456,-0.789,8.95,4.164,-0.4707,-1.99562,9.08855,8.83118,3.78045,2.61881
1554684548648,-0.583,8.93,4.002,-0.5361,-1.95428,9.0704,8.84394,3.80435,2.62052
1554684548868,-0.636,9.011,3.947,-0.5773,-1.91451,9.0569,8.85931,3.82505,2.61461
1554684549071,-0.649,8.968,4.047,-0.58505,-1.87599,9.0391,8.87207,3.91935,2.61343
1554684549276,-0.639,9.015,4.182,-0.585,-1.83869,9.0147,8.87988,3.95075,2.62635
1554684549474,-0.789,9.027,3.97,-0.62525,-1.79808,8.9939,8.88858,4.0101,2.64554
1554684549676,-0.752,9.041,4.008,-0.64865,-1.76037,8.9821,8.89256,4.03915,2.6593
1554684549882,-0.744,9.367,3.416,-0.6731,-1.7259,8.99605,8.89628,4.0339,2.68621
1554684550079,-1.706,9.043,2.784,-0.7428,-1.6969,8.9911,8.90247,3.97955,2.6965
1554684550279,-1.464,9.075,3.76,-0.79505,-1.66445,8.9926,8.91022,3.9794,2.70458
1554684550480,-1.144,9.035,3.737,-0.822,-1.62857,8.9935,8.9207,3.959,2.71569
1554684550685,-1.072,9.048,3.828,-0.83625,-1.59782,8.99905,8.92529,3.94675,2.73241
1554684550890,-1.133,9.094,3.714,-0.8693,-1.54254,9.0004,8.94328,3.9311,2.75126
1554684551111,-0.985,9.123,3.831,-0.8726,-1.49914,9.0142,8.95229,3.91155,2.77968
1554684551315,-1.162,9.05,3.785,-0.89345,-1.46693,9.02425,8.95559,3.8904,2.80679
1554684551500,-0.993,9.075,3.622,-0.90715,-1.43392,9.03275,8.95866,3.86285,2.83287
1554684551722,-1.102,8.981,3.908,-0.93,-1.40056,9.0333,8.96084,3.85325,2.8623
1554684551925,-0.893,9.055,3.723,-0.9403,-1.36395,9.03865,8.96637,3.8321,2.88166
1554684552130,-0.654,9.108,3.818,-0.9329,-1.31951,9.046,8.97377,3.81415,2.8948
1554684552331,-0.721,9.086,3.778,-0.9305,-1.28651,9.0541,8.98437,3.8012,2.9001
1554684552523,-0.811,9.096,3.927,-0.9316,-1.23459,9.0614,9.00551,3.78935,2.8897
1554684552742,-0.901,9.089,3.788,-0.9475,-1.19293,9.06935,9.01957,3.77865,2.89949
1554684552940,-0.9,9.106,3.769,-0.9607,-1.14155,9.0741,9.03658,3.76975,2.92073
1554684553150,-1.068,9.046,3.905,-0.98165,-1.10295,9.078,9.04843,3.76265,2.97574
1554684553349,-0.878,9.059,3.681,-0.9936,-1.08863,9.0802,9.04895,3.7376,3.04927
1554684553543,-1.109,9.038,3.876,-1.0096,-1.07954,9.08075,9.05302,3.7329,3.13076
1554684553762,-0.909,9.044,3.724,-1.01745,-1.07241,9.0809,9.06294,3.7187,3.22563
1554684553958,-0.819,9.156,3.726,-1.0212,-1.06081,9.07035,9.07319,3.7342,3.31833
1554684554170,-1.077,9.108,3.672,-0.98975,-1.0588,9.0736,9.08244,3.7786,3.41873
1554684554371,-0.963,9.14,3.66,-0.9647,-1.04696,9.07685,9.10485,3.7736,3.48038
1554684554564,-1.077,9.132,3.512,-0.96135,-1.01921,9.0817,9.10779,3.76235,3.49012
1554684554781,-1.044,9.155,3.491,-0.95995,-1.00792,9.08705,9.10167,3.7455,3.47453
1554684554973,-1.248,9.084,3.653,-0.9657,-1.01234,9.08655,9.09892,3.74245,3.48937
1554684555186,-0.972,9.088,3.677,-0.96505,-1.00211,9.0848,9.10146,3.73475,3.48372
1554684555384,-1.117,9.061,3.693,-0.9628,-1.00411,9.08535,9.09806,3.73015,3.47871
1554684555587,-0.9,9.142,3.72,-0.95815,-0.99832,9.0887,9.10247,3.73505,3.47577
1554684555783,-0.988,9.115,3.613,-0.95245,-0.99831,9.0954,9.10297,3.7203,3.46837
1554684555993,-0.96,9.182,3.607,-0.9558,-0.99611,9.10175,9.10603,3.7145,3.46612
1554684556209,-0.974,9.161,3.609,-0.9718,-0.99579,9.1044,9.10807,3.70405,3.46185
1554684556412,-1.078,9.186,3.699,-0.98965,-0.99798,9.1094,9.11045,3.7001,3.46129
1554684556608,-0.982,9.129,3.502,-0.9982,-1.00159,9.11105,9.111,3.67885,3.45438
1554684556817,-1.153,9.108,3.676,-1.0108,-1.00529,9.112,9.11267,3.67325,3.45273
1554684557016,-0.842,9.161,3.483,-1.0079,-1.00671,9.11475,9.11376,3.65895,3.44548
1554684557224,-1.099,9.075,3.55,-1.00945,-1.01055,9.1162,9.11454,3.6412,3.44146
1554684557416,-0.836,9.16,3.543,-1.00735,-1.01069,9.12125,9.11663,3.6343,3.43423
1554684557636,-0.901,9.147,3.66,-0.99695,-1.01293,9.1267,9.11829,3.6235,3.43134
1554684557831,-0.887,9.212,3.608,-0.99585,-1.01487,9.1351,9.12114,3.6177,3.42681
1554684558030,-0.78,9.34,3.303,-0.9939,-1.01398,9.1443,9.12307,3.59655,3.41945
1554684558235,-1.065,9.34,2.855,-0.9933,-1.02063,9.1559,9.10978,3.5557,3.39702
1554684558447,-0.821,9.371,2.992,-0.9862,-1.02821,9.16745,9.10966,3.5223,3.36387
1554684558652,-1.133,9.313,3.134,-0.989,-1.01479,9.1765,9.13071,3.5034,3.3923
1554684558846,-0.691,9.29,3.154,-0.97135,-0.98577,9.18325,9.16401,3.48655,3.39391
1554684559046,-0.688,9.282,3.231,-0.94335,-0.96379,9.19315,9.1663,3.46545,3.39879
1554684559250,-0.676,9.254,3.525,-0.92855,-0.96208,9.20145,9.16058,3.45785,3.39827
1554684559452,-0.701,9.301,3.42,-0.90775,-0.93564,9.21345,9.15569,3.4442,3.40974
1554684559662,-0.787,9.4,2.875,-0.9021,-0.92133,9.22635,9.16257,3.40195,3.39639
1554684559862,-0.849,9.267,3.288,-0.89515,-0.9107,9.23395,9.16164,3.3857,3.40468
1554684560063,-0.867,9.265,3.248,-0.8905,-0.91079,9.2381,9.15902,3.36775,3.42449
1554684560288,-0.563,9.286,3.149,-0.86995,-0.91083,9.24435,9.15524,3.34475,3.44185
1554684560485,-0.882,9.271,3.283,-0.86015,-0.91013,9.2486,9.14845,3.32395,3.46852
1554684560680,-0.778,9.211,3.257,-0.84995,-0.90727,9.2527,9.14327,3.3117,3.48639
1554684560900,-0.774,9.266,3.426,-0.831,-0.90702,9.2606,9.1388,3.2992,3.49988
1554684561102,-0.42,9.377,3.622,-0.8099,-0.90414,9.2714,9.137,3.30615,3.51546
1554684561294,-1.622,9.264,2.485,-0.83605,-0.91454,9.28085,9.13337,3.2529,3.5186
1554684561497,-1.483,9.269,3.058,-0.8684,-0.92537,9.2863,9.13033,3.22865,3.5264
1554684561695,-1.156,9.339,3.254,-0.88115,-0.92602,9.2959,9.12794,3.20835,3.53733
1554684561913,-1.332,9.245,3.196,-0.9034,-0.90153,9.29755,9.13443,3.18775,3.54301
1554684562121,-0.964,9.292,3.157,-0.9126,-0.87399,9.29515,9.14158,3.18045,3.54041
1554684562311,-1.182,9.198,3.253,-0.91845,-0.85686,9.28805,9.1433,3.20035,3.54133
1554684562513,-0.806,9.298,3.254,-0.9177,-0.83745,9.2844,9.1465,3.21345,3.54431
1554684562733,-0.887,9.261,3.21,-0.9054,-0.82009,9.2818,9.14885,3.21725,3.54389
1554684562937,-0.697,9.255,3.171,-0.9057,-0.80051,9.28005,9.15268,3.2181,3.54566
1554684563128,-0.536,9.398,3.335,-0.8981,-0.77976,9.28585,9.158,3.2233,3.54861
1554684563328,-0.765,9.452,2.482,-0.90255,-0.76236,9.29575,9.16283,3.17115,3.54063
1554684563531,-0.448,9.573,2.668,-0.8899,-0.74929,9.30935,9.16608,3.13355,3.53982
1554684563739,-0.757,9.425,2.641,-0.8884,-0.74943,9.3106,9.16413,3.12185,3.54293
1554684563945,-0.39,9.469,3.059,-0.86545,-0.75128,9.3207,9.16377,3.1104,3.54318
1554684564150,-0.757,9.335,3.175,-0.85995,-0.76394,9.3242,9.16184,3.10675,3.54548
1554684564351,-0.386,9.356,2.921,-0.8511,-0.77803,9.3277,9.16433,3.09535,3.5417
1554684564557,-0.677,9.335,3.11,-0.84085,-0.79948,9.3309,9.16739,3.0867,3.53092
1554684564760,-0.288,9.447,3.058,-0.81635,-0.81336,9.3427,9.17128,3.07675,3.52742
1554684564971,-0.705,9.344,3.081,-0.8129,-0.82766,9.3466,9.17179,3.0595,3.52299
1554684565177,-0.611,9.454,3.029,-0.82245,-0.83565,9.35045,9.17352,3.02985,3.51795
1554684565364,-0.907,9.244,3.287,-0.7867,-0.83978,9.34945,9.17272,3.06995,3.52921
1554684565571,-1.458,8.407,5.052,-0.78545,-0.84796,9.30635,9.16176,3.16965,3.54419
1554684565785,-1.257,8.71,4.51,-0.7905,-0.86069,9.2749,9.15443,3.23245,3.56146
1554684565978,-2.476,8.352,4.371,-0.8477,-0.88261,9.23025,9.14518,3.2912,3.5709
1554684566181,-1.994,8.626,4.198,-0.8992,-0.9,9.19695,9.14056,3.34325,3.57767
1554684566399,-1.971,8.704,4.335,-0.93865,-0.91659,9.17225,9.13618,3.39735,3.58231
1554684566588,-2.029,8.718,4.086,-0.9998,-0.93269,9.14325,9.13291,3.43895,3.58554
1554684566793,-2.219,8.719,3.819,-1.0664,-0.94883,9.11615,9.12993,3.4694,3.58228
1554684566997,-1.938,8.955,3.71,-1.12845,-0.96034,9.10115,9.13011,3.49635,3.57865
1554684567217,-1.634,9.183,3.628,-1.18335,-0.97196,9.0904,9.13127,3.511,3.57466
1554684567411,-1.67,9.381,2.455,-1.2286,-0.97947,9.08685,9.13661,3.50965,3.55699
1554684567613,-1.366,9.339,3.172,-1.2745,-0.98568,9.07515,9.14151,3.53485,3.54663
1554684567813,-1.399,9.253,3.005,-1.3066,-0.99248,9.06655,9.14499,3.55305,3.53495
1554684568029,-0.96,9.283,3.063,-1.3351,-0.99563,9.05725,9.14812,3.55325,3.52458
1554684568240,-0.696,9.426,2.94,-1.33205,-0.99572,9.0618,9.1529,3.5415,3.51252
1554684568428,-0.521,9.397,2.872,-1.3388,-0.99291,9.06385,9.15726,3.53905,3.49947
1554684568648,-0.636,9.416,2.773,-1.33675,-0.99158,9.0679,9.16218,3.5222,3.48683
1554684568837,-0.698,9.449,2.828,-1.35725,-0.99067,9.068,9.16717,3.5107,3.47347
1554684569051,-0.389,9.515,2.789,-1.34145,-0.98873,9.07655,9.17302,3.4961,3.46134
1554684569256,-0.686,9.448,2.822,-1.3452,-0.98923,9.07625,9.17739,3.48575,3.45009
1554684569460,-0.345,9.539,2.686,-1.3171,-0.98619,9.091,9.1831,3.4557,3.43648
1554684569667,-0.642,9.445,2.928,-1.2763,-0.98622,9.1429,9.1874,3.3495,3.42394
1554684569872,-0.347,9.441,2.671,-1.2308,-0.9818,9.17945,9.19154,3.25755,3.41095
1554684570075,-0.564,9.425,2.911,-1.1352,-0.97992,9.2331,9.19538,3.18455,3.39998
1554684570279,-0.302,9.458,2.817,-1.0506,-0.9755,9.2747,9.19629,3.1155,3.39399
1554684570479,-0.491,9.436,2.926,-0.9766,-0.96335,9.3113,9.20022,3.04505,3.39541
1554684570683,-0.336,9.503,2.786,-0.89195,-0.95207,9.35055,9.2045,2.98005,3.38567
1554684570895,-0.455,9.485,2.774,-0.80375,-0.94518,9.38885,9.209,2.9278,3.37604
1554684571093,-0.515,9.507,2.818,-0.7326,-0.93961,9.41645,9.21359,2.8832,3.36594
1554684571298,-0.413,9.518,2.597,-0.67155,-0.93241,9.4332,9.21783,2.83165,3.35477
1554684571496,-0.613,9.439,2.744,-0.6187,-0.92869,9.4361,9.22099,2.8461,3.3439
1554684571706,-0.412,9.495,2.698,-0.571,-0.92119,9.4439,9.22544,2.8224,3.33303
1554684571910,-0.621,9.428,2.77,-0.5321,-0.91747,9.45265,9.22897,2.81065,3.32451
1554684572107,-0.39,9.458,2.791,-0.5036,-0.91035,9.4614,9.23374,2.79705,3.31334
1554684572310,-0.61,9.436,2.939,-0.4993,-0.90752,9.4619,9.23755,2.797,3.3055
1554684572518,-0.496,9.443,2.778,-0.49805,-0.90594,9.4642,9.2409,2.7923,3.2951
1554684572726,-0.454,9.473,2.836,-0.48895,-0.90327,9.46705,9.24477,2.79545,3.28568
1554684572921,-0.524,9.502,2.775,-0.48025,-0.9004,9.4697,9.24883,2.7928,3.27416
1554684573118,-0.472,9.467,2.893,-0.4844,-0.89611,9.4673,9.25261,2.798,3.26521
1554684573337,-0.562,9.45,2.877,-0.4782,-0.89273,9.4674,9.25605,2.80075,3.25629
1554684573536,-0.56,9.47,2.715,-0.48895,-0.88765,9.46395,9.26029,2.8022,3.24439
1554684573731,-0.662,9.458,2.773,-0.48995,-0.88549,9.4646,9.26428,2.79445,3.23531
1554684573950,-0.477,9.471,2.743,-0.49645,-0.87917,9.4661,9.26861,2.79805,3.22398
1554684574140,-0.638,9.516,2.634,-0.50015,-0.87646,9.47065,9.27333,2.7842,3.21308
1554684574347,-0.469,9.61,2.405,-0.5085,-0.87296,9.47825,9.27787,2.7636,3.19987
1554684574543,-0.596,9.59,1.462,-0.51375,-0.86815,9.48595,9.28269,2.6904,3.17777
1554684574749,-0.786,9.488,2.696,-0.53625,-0.86638,9.4852,9.28617,2.6859,3.16813
1554684574952,-0.571,9.57,2.617,-0.54205,-0.86132,9.48945,9.29055,2.67805,3.15918
1554684575154,-0.676,9.519,2.636,-0.5501,-0.85764,9.49005,9.29419,2.66895,3.15063
1554684575359,-0.652,9.56,2.596,-0.56205,-0.85168,9.49215,9.29895,2.6689,3.14006
1554684575569,-0.875,9.523,2.369,-0.57515,-0.85071,9.49635,9.3033,2.65015,3.12698
1554684575769,-0.742,9.526,2.625,-0.59165,-0.84696,9.4979,9.30795,2.6465,3.1163
1554684575971,-0.809,9.484,2.626,-0.60105,-0.84605,9.5007,9.31137,2.6393,3.10536
1554684576173,-0.65,9.486,2.628,-0.61405,-0.84267,9.5021,9.31508,2.63115,3.09551
1554684576377,-0.891,9.428,2.703,-0.6281,-0.84198,9.5017,9.31754,2.61935,3.08647
1554684576582,-0.535,9.526,2.697,-0.63005,-0.83759,9.50585,9.32119,2.6153,3.07735
1554684576785,-0.822,9.458,2.691,-0.64845,-0.83503,9.5051,9.32391,2.60805,3.06727
1554684576993,-0.634,9.536,2.684,-0.65395,-0.83155,9.5068,9.32798,2.6035,3.05909
1554684577213,-0.762,9.507,2.557,-0.66845,-0.82764,9.5088,9.33197,2.5867,3.0479
1554684577411,-0.738,9.497,2.597,-0.67725,-0.8266,9.51115,9.33533,2.5727,3.03904
1554684577621,-0.759,9.509,2.557,-0.6872,-0.8232,9.5131,9.33967,2.5648,3.02911
1554684577808,-0.732,9.513,2.511,-0.6907,-0.82216,9.51585,9.3432,2.5517,3.01879
1554684578011,-0.631,9.492,2.574,-0.6984,-0.81946,9.5169,9.34665,2.54325,3.00793
1554684578220,-0.806,9.476,2.651,-0.7068,-0.81865,9.5149,9.34929,2.5441,2.99836
1554684578436,-0.541,9.519,2.576,-0.7104,-0.81626,9.51035,9.35108,2.55265,2.99109
1554685931073,-0.918,5.299,8.162,-0.7265,-0.81479,9.2958,9.31067,2.88765,3.04416
1554685931277,0.546,5.957,7.967,-0.6599,-0.80112,9.11925,9.27653,3.1512,3.09391
1554685931486,0.383,6.432,7.139,-0.6122,-0.78596,8.96235,9.24772,3.3773,3.13396
1554685931686,0.575,6.439,7.579,-0.54965,-0.7733,8.80835,9.21921,3.62445,3.17821
1554685931890,0.243,6.389,7.462,-0.5049,-0.76399,8.6498,9.19028,3.86775,3.22052
1554685932097,0.502,6.416,7.429,-0.43605,-0.75221,8.49445,9.1619,4.12075,3.25956
1554685932299,0.37,6.374,7.462,-0.38045,-0.7415,8.33685,9.13263,4.3626,3.29998
1554685932502,0.263,6.326,7.612,-0.32685,-0.731,8.17895,9.10189,4.6119,3.34735
1554685932706,0.441,6.358,7.533,-0.2723,-0.7181,8.02255,9.0728,4.85715,3.3898
1554685932911,0.048,6.297,7.522,-0.22535,-0.70895,7.866,9.04312,5.0981,3.43254
1554685933117,0.435,6.385,7.502,-0.17685,-0.69897,7.70895,9.01411,5.33835,3.47607
1554685933320,0.015,6.289,7.443,-0.135,-0.69,7.5505,8.98429,5.57595,3.51767
1554685933524,0.675,6.481,7.797,-0.06955,-0.67547,7.39775,8.95699,5.8316,3.56307
1554685933729,0.14,5.609,7.147,-0.02445,-0.66633,7.20285,8.92042,6.0611,3.60028
1554685933931,2.427,6.158,8.008,0.1338,-0.63786,7.0359,8.88823,6.33165,3.64414
1554685934134,3.398,6.248,6.973,0.34165,-0.58766,6.87285,8.85807,6.55245,3.68902
1554685934339,2.641,6.471,6.653,0.5103,-0.54642,6.72075,8.83009,6.75955,3.72497
1554685934541,3.321,6.503,6.666,0.7079,-0.50165,6.5713,8.80173,6.96415,3.75909
1554685934745,3.111,6.503,6.669,0.90375,-0.45722,6.42265,8.77431,7.16505,3.79382
1554685934962,3.611,6.487,6.558,1.11135,-0.41147,6.27105,8.74626,7.36415,3.82783
1554685935154,3.424,6.497,6.525,1.32845,-0.36541,6.33095,8.71925,7.2823,3.86055
1554685935363,3.669,6.542,6.473,1.4846,-0.32066,6.3602,8.69169,7.2076,3.89274
1554685935563,3.552,6.514,6.453,1.64305,-0.27627,6.3643,8.66422,7.1733,3.92517
1554685935767,3.711,6.515,6.51,1.79985,-0.23219,6.3681,8.63682,7.11985,3.95856
1554685935970,3.756,6.519,6.403,1.9755,-0.18927,6.3746,8.60803,7.0669,3.98924
1554685936172,3.014,6.362,6.901,2.1011,-0.15148,6.3719,8.57713,7.0405,4.03343
1554685936460,-0.829,4.84,8.135,2.04115,-0.15529,6.2952,8.5298,7.07415,4.0881
1554685936579,-9.157,2.584,2.099,1.57015,-0.23929,6.1081,8.46139,6.7985,4.08268
1554685936783,-6.061,4.287,1.154,1.24505,-0.296,6.00455,8.40957,6.47955,4.06363
1554685936989,0.024,4.858,9.379,1.24385,-0.28819,5.9326,8.3648,6.5724,4.12567
1554685937196,1.009,3.11,8.055,1.27255,-0.27424,5.76885,8.30234,6.60005,4.17701
1554685937412,0.029,0.023,11.112,1.27325,-0.26718,5.45555,8.20922,6.7835,4.25703
1554685937601,0.011,0.149,9.776,1.24005,-0.26419,5.13895,8.11624,6.88245,4.32421
1554685937810,-0.029,0.15,9.774,1.2316,-0.25743,4.866,8.0243,7.0138,4.39114
1554685938020,-0.022,0.143,9.771,1.10915,-0.25154,4.56525,7.93119,7.10195,4.45856
1554685938212,-0.029,0.154,9.777,0.9378,-0.24276,4.26055,7.84029,7.24215,4.52346
1554685938431,-0.024,0.15,9.777,0.80455,-0.22842,3.9445,7.75772,7.39835,4.57071
1554685938625,-0.026,0.148,9.775,0.6372,-0.21611,3.62675,7.6721,7.5538,4.62336
1554685938831,-0.022,0.151,9.777,0.48055,-0.19157,3.30915,7.59009,7.7092,4.67742
1554685939041,-0.027,0.147,9.776,0.29865,-0.1719,2.99215,7.5053,7.8701,4.7332
1554685939246,-0.022,0.149,9.774,0.12635,-0.15241,2.67475,7.41975,8.03255,4.78759
1554685939438,-0.02,0.15,9.777,-0.0581,-0.13232,2.35515,7.33407,8.19775,4.8445
1554685939638,-0.022,0.147,9.775,-0.2368,-0.11035,2.0368,7.24835,8.36385,4.90406
1554685939842,-0.024,0.152,9.779,-0.42355,-0.09121,1.71865,7.16032,8.5273,4.96475
1554685940054,-0.024,0.147,9.768,-0.61255,-0.07511,1.40005,7.06996,8.69555,5.02615
1554685940254,-0.027,0.146,9.776,-0.7646,-0.05868,1.08925,6.97761,8.8393,5.09936
1554685940464,-0.022,0.148,9.77,-0.72425,-0.04524,0.85465,6.8857,8.92105,5.16534
1554685940662,-0.025,0.149,9.774,-0.26765,-0.0315,0.7329,6.79466,9.3048,5.23303
1554685940877,-0.022,0.151,9.775,0.0343,-0.02212,0.5261,6.70334,9.73585,5.30015
1554685941081,-0.022,0.149,9.776,0.032,-0.01538,0.29065,6.61057,9.7557,5.36851
1554685941273,-0.022,0.148,9.771,-0.01955,-0.01039,0.14255,6.51808,9.8415,5.4375
1554685941479,-0.021,0.148,9.772,-0.02205,-0.00424,0.1488,6.4254,9.7745,5.50749
1554685941682,-0.024,0.146,9.775,-0.0238,0.0025,0.14865,6.33237,9.77445,5.57696
1554685941896,-0.021,0.149,9.775,-0.0234,0.00618,0.1486,6.23871,9.7745,5.64682
1554685942101,-0.02,0.152,9.775,-0.0233,0.01284,0.14905,6.14575,9.7747,5.71635
1554685942302,-0.021,0.151,9.774,-0.0229,0.01608,0.1489,6.05187,9.77455,5.78723
1554685942509,-0.03,0.151,9.78,-0.0232,0.0222,0.14895,5.95893,9.7747,5.85575
1554685942712,-0.023,0.149,9.774,-0.02305,0.02544,0.149,5.86601,9.77465,5.92678
1554685942916,-0.024,0.145,9.771,-0.02315,0.03084,0.1487,5.77321,9.77435,5.99538
1554685943120,-0.026,0.147,9.774,-0.0231,0.0336,0.1487,5.6801,9.77425,6.06495
1554685943319,-0.02,0.152,9.776,-0.023,0.03831,0.14885,5.58726,9.77435,6.13345
1554685943519,-0.021,0.149,9.776,-0.02305,0.04146,0.1488,5.49372,9.7743,6.20335
1554685943724,-0.026,0.149,9.779,-0.02325,0.04575,0.1489,5.40036,9.7745,6.2734
1554685943920,-0.021,0.146,9.775,-0.0231,0.05069,0.1486,5.30675,9.7743,6.34297
1554685944125,-0.023,0.147,9.777,-0.02305,0.05459,0.1486,5.21304,9.77475,6.41477
1554685944332,-0.028,0.149,9.777,-0.0231,0.06044,0.14875,5.12014,9.7748,6.4851
1554685944545,-0.022,0.146,9.772,-0.0231,0.06434,0.14865,5.02665,9.7749,6.55584
1554685944734,-0.024,0.148,9.774,-0.02305,0.07031,0.1486,4.93385,9.7749,6.62588
1554685944954,-0.021,0.147,9.771,-0.023,0.074,0.1484,4.84074,9.7747,6.69568
1554685945144,-0.026,0.15,9.775,-0.0232,0.07984,0.14845,4.74788,9.77465,6.76404
1554685945347,-0.026,0.144,9.777,-0.0234,0.08454,0.14825,4.65489,9.77495,6.83403
1554685970445,-0.024,0.148,9.772,-0.02355,0.08884,0.14825,4.56164,9.77495,6.90339
1554685970446,-0.029,0.148,9.775,-0.0238,0.09379,0.14835,4.4681,9.77495,6.97339
1554685970447,-0.025,0.145,9.772,-0.024,0.09826,0.14815,4.37488,9.7748,7.04218
1554685970448,-0.021,0.149,9.773,-0.02405,0.10367,0.148,4.28187,9.7747,7.11114
1554685970449,-0.024,0.148,9.774,-0.0242,0.10903,0.14785,4.18865,9.7747,7.18173
1554685970450,-0.024,0.144,9.776,-0.0239,0.11541,0.1475,4.09551,9.7745,7.25176
1554685970451,-0.028,0.15,9.774,-0.02415,0.1199,0.14755,4.0023,9.7745,7.32207
