Time,xAcceleration,yAcceleration,zAcceleration,xSMA(20 seconds), xSMA(100 seconds),ySMA(20 seconds),ySMA(100 seconds),zSMA(20 seconds),zSMA(100 seconds)
1554667144443,0.086,0.371,9.824,0.07455,-2.65072,0.2623,-1.46278,9.802,3.71827
1554667144658,0.068,0.338,9.82,0.09505,-2.63996,0.2744,-1.37182,9.8022,3.85575
1554667144857,0.089,0.032,9.77,0.0904,-2.60867,0.25235,-1.27433,9.8008,3.9559
1554667145067,0.093,0.408,9.828,0.0861,-2.57313,0.25705,-1.18796,9.8028,4.0595
1554667145255,0.063,0.314,9.82,0.08475,-2.49831,0.25765,-1.09321,9.80335,4.1718
1554667145458,0.091,0.023,9.764,0.08635,-2.44448,0.2455,-0.97089,9.80135,4.27697
1554667145660,0.081,0.438,9.838,0.08515,-2.44609,0.24965,-0.92325,9.80225,4.37557
1554667145871,0.067,0.27,9.807,0.08045,-2.39715,0.26295,-0.79333,9.80505,4.50708
1554667146081,0.09,0.039,9.769,0.0815,-2.35805,0.2471,-0.72656,9.80285,4.61274
1554667146276,0.081,0.465,9.841,0.08245,-2.28955,0.2442,-0.63097,9.80205,4.71863
1554667146489,0.072,0.216,9.799,0.08235,-2.23759,0.25885,-0.49997,9.80565,4.82879
1554667146697,0.084,0.064,9.768,0.0796,-2.22687,0.24535,-0.45813,9.8032,4.93444
1554667146890,0.08,0.472,9.841,0.0824,-2.17587,0.2442,-0.33368,9.80265,5.06056
1554667147100,0.071,0.186,9.793,0.08085,-2.1421,0.2558,-0.25565,9.80485,5.16274
1554667147294,0.092,0.099,9.785,0.08005,-2.06159,0.24505,-0.16551,9.80345,5.28534
1554667148463,0.071,0.476,9.838,0.08155,-2.0008,0.2465,-0.03753,9.8034,5.38227
1554667148464,0.089,0.158,9.788,0.0808,-1.97877,0.2555,0.02278,9.80535,5.46507
1554667148465,0.087,0.127,9.782,0.0797,-1.96929,0.2448,0.14347,9.8036,5.56173
1554667148466,0.067,0.499,9.847,0.08125,-1.92311,0.25135,0.23645,9.80425,5.69605
1554667148467,0.085,0.117,9.78,0.08035,-1.88686,0.2556,0.32884,9.8051,5.79571
1554667148512,0.086,0.14,9.785,0.08035,-1.83985,0.24405,0.41602,9.80315,5.89292
1554667149479,0.07,0.501,9.849,0.08045,-1.79439,0.2522,0.50657,9.8046,5.99454
1554667149480,0.083,0.091,9.776,0.08015,-1.74477,0.25515,0.59318,9.8049,6.10079
1554667149481,0.09,0.172,9.789,0.08,-1.68876,0.24335,0.67667,9.80295,6.2
1554667149482,0.07,0.458,9.839,0.08035,-1.62537,0.25055,0.77571,9.8039,6.32108
1554667149549,0.088,0.112,9.78,0.0802,-1.56828,0.255,0.86343,9.8047,6.41331
1554667150522,0.083,0.186,9.792,0.0803,-1.57178,0.2424,0.94372,9.8024,6.53758
1554667150523,0.075,0.443,9.84,0.0807,-1.54,0.25105,1.06057,9.80405,6.6732
1554667150524,0.081,0.102,9.778,0.08025,-1.50798,0.2542,1.13653,9.8045,6.76057
1554667150525,0.087,0.219,9.793,0.08055,-1.4448,0.2419,1.22593,9.8021,6.86541
1554667150569,0.074,0.419,9.833,0.08065,-1.37164,0.25205,1.35437,9.8038,6.97704
1554667151535,0.075,0.117,9.772,0.0802,-1.36774,0.2547,1.40479,9.804,7.06918
1554667151536,0.087,0.213,9.796,0.08055,-1.31528,0.24175,1.51725,9.80175,7.21383
1554667151537,0.066,0.422,9.835,0.0803,-1.28638,0.25355,1.60366,9.80385,7.31079
1554667151538,0.081,0.075,9.775,0.07975,-1.22637,0.25235,1.68388,9.80335,7.41972
1554667151566,0.085,0.273,9.804,0.08045,-1.15353,0.2422,1.81875,9.80165,7.52722
1554667152553,0.072,0.39,9.828,0.0796,-1.14393,0.2538,1.86996,9.80365,7.62276
1554667152554,0.085,0.04,9.769,0.0795,-1.09867,0.24945,1.98105,9.803,7.76836
1554667152555,0.09,0.35,9.815,0.08065,-1.06396,0.242,2.07133,9.8014,7.86906
1554667152556,0.067,0.327,9.824,0.07975,-1.01429,0.2525,2.15355,9.8036,7.98253
1554667152585,0.082,0.046,9.762,0.07955,-0.95499,0.2478,2.28128,9.80245,8.08814
1554667153579,0.083,0.396,9.828,0.0802,-0.93046,0.24255,2.33619,9.8014,8.19063
1554667153580,0.071,0.269,9.81,0.0796,-0.88058,0.25145,2.44679,9.8031,8.32671
1554667153581,0.088,0.057,9.765,0.0795,-0.85323,0.2457,2.53725,9.8019,8.43179
1554667153582,0.082,0.43,9.84,0.0801,-0.82608,0.2443,2.45326,9.80195,8.49619
1554667153624,0.07,0.209,9.795,0.0792,-0.79632,0.24915,2.36742,9.8027,8.54672
1554667154605,0.088,0.099,9.775,0.07945,-0.7694,0.2448,2.28622,9.80185,8.59654
1554667154606,0.081,0.451,9.84,0.07975,-0.74573,0.2452,2.21014,9.80185,8.64554
1554667154607,0.069,0.153,9.79,0.07915,-0.71846,0.24775,2.13246,9.80245,8.68368
1554667154608,0.087,0.136,9.781,0.07915,-0.69624,0.2436,2.0567,9.80185,8.73061
1554667154642,0.074,0.455,9.838,0.07915,-0.66899,0.2454,1.9759,9.8021,8.78573
1554667155621,0.071,0.098,9.777,0.07895,-0.63831,0.24445,1.89043,9.80235,8.8419
1554667155622,0.094,0.219,9.797,0.0793,-0.61493,0.24475,1.80878,9.8024,8.89572
1554667155623,0.071,0.417,9.833,0.07955,-0.58693,0.2445,1.72612,9.8023,8.9508
1554667155624,0.071,0.052,9.765,0.07905,-0.55659,0.24335,1.6421,9.8018,9.00689
1554667155660,0.092,0.319,9.812,0.0794,-0.53047,0.24565,1.56369,9.8022,9.05771
1554667156647,0.062,0.343,9.819,0.0789,-0.49983,0.2433,1.48281,9.80175,9.11038
1554667156648,0.079,0.047,9.758,0.0786,-0.47049,0.24365,1.40312,9.8012,9.15593
1554667156649,0.09,0.395,9.829,0.0786,-0.44479,0.2459,1.32756,9.8019,9.20264
1554667156650,0.068,0.256,9.8,0.07865,-0.41432,0.24235,1.24704,9.8007,9.25122
1554667156679,0.083,0.078,9.763,0.0787,-0.38846,0.24395,1.16807,9.80075,9.29644
1554667157674,0.082,0.447,9.838,0.07865,-0.36518,0.2465,1.09132,9.80125,9.34655
1554667157675,0.067,0.156,9.785,0.07845,-0.33502,0.24085,1.00823,9.8,9.39572
1554667157676,0.086,0.143,9.776,0.07835,-0.31063,0.24515,0.93006,9.80055,9.441
1554667157677,0.078,0.446,9.842,0.07815,-0.28753,0.24595,0.85296,9.80065,9.4903
1554667157681,0.073,0.097,9.776,0.0783,-0.25964,0.24035,0.77089,9.7997,9.53734
1554667158697,0.094,0.232,9.796,0.0786,-0.23897,0.247,0.69509,9.80075,9.57689
1554667158698,0.073,0.387,9.832,0.0782,-0.22062,0.2438,0.61443,9.80035,9.62891
1554667158700,0.075,0.081,9.773,0.0785,-0.21523,0.2402,0.53139,9.7995,9.67499
1554667158701,0.094,0.301,9.813,0.07885,-0.21458,0.24845,0.47845,9.8011,9.70707
1554667158702,0.068,0.304,9.815,0.07855,-0.1994,0.2409,0.42813,9.79995,9.71956
1554667159742,0.085,0.123,9.776,0.07925,-0.15245,0.24215,0.38759,9.7999,9.73644
1554667159743,0.087,0.321,9.82,0.0789,-0.10247,0.24725,0.34782,9.80105,9.76378
1554667159745,0.07,0.233,9.8,0.07885,-0.10105,0.23805,0.3235,9.7994,9.75829
1554667159746,0.089,0.177,9.79,0.07975,-0.06049,0.2443,0.29446,9.80065,9.76903
1554667159747,0.078,0.319,9.816,0.07905,-0.02268,0.2443,0.26537,9.80085,9.78325
1554667160744,0.073,0.198,9.796,0.0796,0.01505,0.23705,0.26634,9.7997,9.78521
1554667160745,0.083,0.23,9.797,0.0798,0.06717,0.2462,0.26039,9.80165,9.78879
1554667160746,0.077,0.286,9.812,0.07915,0.06185,0.24075,0.24855,9.8008,9.79716
1554667160747,0.078,0.192,9.793,0.07965,0.07451,0.23755,0.24916,9.80045,9.80184
1554667160752,0.084,0.264,9.805,0.0797,0.07857,0.24685,0.24899,9.80255,9.80218
1554667161776,0.075,0.25,9.797,0.07935,0.08274,0.237,0.25053,9.8005,9.80199
1554667161777,0.079,0.212,9.791,0.07995,0.08171,0.2398,0.24792,9.8008,9.80192
1554667161778,0.077,0.27,9.808,0.0795,0.08069,0.24615,0.24748,9.8024,9.80212
1554667161779,0.076,0.223,9.798,0.0794,0.08055,0.235,0.24669,9.8002,9.80201
1554667161780,0.084,0.235,9.802,0.07995,0.0808,0.2419,0.24638,9.8015,9.80199
1554667161975,0.079,0.262,9.806,0.0792,0.08054,0.2434,0.24545,9.802,9.80185
1554667162179,0.081,0.219,9.8,0.0796,0.07974,0.235,0.2476,9.8004,9.80234
1554667162383,0.08,0.246,9.805,0.07985,0.07985,0.24325,0.2465,9.802,9.80226
1554667162585,0.077,0.244,9.8,0.079,0.08,0.2404,0.24371,9.80135,9.80169
1554667162790,0.082,0.226,9.796,0.0797,0.08008,0.2365,0.24674,9.8004,9.80238
1554667162993,0.077,0.254,9.803,0.0793,0.07946,0.24305,0.24594,9.80175,9.80224
1554667163494,0.081,0.232,9.795,0.079,0.08003,0.2386,0.24331,9.8005,9.80167
1554667163495,0.08,0.241,9.796,0.0795,0.07981,0.239,0.24618,9.8003,9.80214
1554667163605,0.078,0.247,9.802,0.07895,0.07951,0.2425,0.24551,9.8009,9.80203
1554667164634,0.082,0.223,9.798,0.07915,0.07992,0.2377,0.24327,9.8,9.80162
1554667164635,0.08,0.248,9.8,0.0795,0.07968,0.2402,0.24597,9.8002,9.80213
1554667164636,0.081,0.235,9.798,0.0794,0.0794,0.24045,0.24491,9.80025,9.80194
1554667164638,0.081,0.235,9.799,0.0796,0.07985,0.2379,0.24358,9.7996,9.80159
1554667164639,0.077,0.245,9.796,0.07955,0.07959,0.24055,0.24571,9.79975,9.80192
1554667165678,0.08,0.232,9.798,0.07935,0.07953,0.23895,0.24432,9.7994,9.80166
1554667165679,0.081,0.246,9.796,0.07965,0.07966,0.23875,0.2434,9.79935,9.80142
1554667165680,0.074,0.235,9.799,0.0794,0.07951,0.2399,0.24543,9.79975,9.80171
1554667165681,0.088,0.24,9.801,0.07995,0.07946,0.2384,0.24375,9.7994,9.80144
1554667165682,0.074,0.239,9.799,0.07985,0.07957,0.2392,0.243,9.79945,9.80123
1554667166302,0.077,0.241,9.798,0.0795,0.07943,0.2395,0.24518,9.79925,9.80157
1554667166303,0.082,0.239,9.799,0.07965,0.07944,0.23835,0.24319,9.7989,9.80118
1554667166304,0.08,0.238,9.802,0.0796,0.07957,0.2393,0.24287,9.799,9.80113
1554667167501,0.078,0.234,9.794,0.0795,0.07945,0.2387,0.24482,9.79845,9.80138
1554667167502,0.087,0.242,9.795,0.08,0.07951,0.2386,0.24259,9.7982,9.80092
1554667167503,0.082,0.235,9.8,0.08,0.07961,0.23905,0.24278,9.7984,9.80093
1554667167504,0.084,0.237,9.798,0.08035,0.07961,0.2382,0.24451,9.79815,9.80123
1554667167505,0.079,0.231,9.798,0.08025,0.0796,0.23815,0.2421,9.7983,9.8008
1554667167506,0.076,0.235,9.801,0.08005,0.07965,0.23785,0.24259,9.79855,9.80088
1554667168523,0.078,0.24,9.8,0.08005,0.07951,0.2375,0.244,9.79845,9.80103
1554667168524,0.085,0.237,9.801,0.0802,0.07965,0.2382,0.24161,9.7986,9.80066
1554667168525,0.077,0.239,9.803,0.08005,0.07953,0.23775,0.24242,9.79875,9.80081
1554667168526,0.077,0.235,9.8,0.07985,0.07943,0.23775,0.2435,9.79885,9.80099
1554667168527,0.082,0.232,9.8,0.0799,0.07958,0.2376,0.24083,9.7989,9.80052
1554667169567,0.076,0.238,9.8,0.07985,0.07949,0.23725,0.24204,9.7991,9.80072
1554667169568,0.084,0.236,9.797,0.08005,0.07947,0.23745,0.243,9.79905,9.80084
1554667169569,0.076,0.204,9.794,0.0798,0.07953,0.23535,0.24003,9.79895,9.80029
1554667169570,0.078,0.303,9.807,0.08,0.07948,0.23875,0.24215,9.79935,9.8006
1554667169571,0.083,0.209,9.8,0.07975,0.07941,0.2372,0.24252,9.7993,9.80071
1554667170573,0.077,0.163,9.798,0.0799,0.07948,0.2334,0.23957,9.79925,9.8003
1554667170574,0.08,0.353,9.814,0.08005,0.0794,0.239,0.24198,9.80005,9.80064
1554667170575,0.076,0.166,9.792,0.07975,0.07933,0.23535,0.24178,9.7997,9.80064
1554667170576,0.081,0.196,9.793,0.0798,0.07939,0.23325,0.23931,9.79925,9.80017
1554667170577,0.077,0.344,9.82,0.07975,0.07935,0.23875,0.24173,9.80055,9.80059
1554667171618,0.073,0.14,9.783,0.07905,0.07921,0.23365,0.24094,9.79995,9.80049
1554667171619,0.079,0.257,9.802,0.0789,0.07926,0.23475,0.23932,9.80005,9.80018
1554667171620,0.08,0.319,9.812,0.0787,0.07931,0.23885,0.24134,9.80075,9.80058
1554667171621,0.075,0.099,9.772,0.0785,0.07919,0.23225,0.2402,9.79945,9.80034
1554667171622,0.085,0.33,9.817,0.07895,0.07938,0.237,0.23928,9.80025,9.80016
1554667172622,0.073,0.257,9.809,0.0787,0.0793,0.23785,0.2411,9.8007,9.8005
1554667172623,0.079,0.109,9.78,0.0784,0.07924,0.23145,0.23946,9.79965,9.80026
1554667172624,0.082,0.369,9.824,0.07865,0.07934,0.23795,0.23925,9.8007,9.80022
1554667172625,0.078,0.185,9.793,0.0787,0.07927,0.23545,0.2407,9.80035,9.80046
1554667172626,0.084,0.155,9.784,0.0788,0.07921,0.2316,0.23875,9.79955,9.80015
1554667172749,0.073,0.372,9.823,0.07865,0.07927,0.2383,0.2392,9.8007,9.80014
1554667173445,0.08,0.142,9.788,0.07845,0.07925,0.2336,0.24016,9.80025,9.8004
1554667173446,0.085,0.202,9.786,0.0789,0.07927,0.2335,0.23822,9.79985,9.79998
1554667173447,0.076,0.373,9.825,0.0788,0.07932,0.237,0.23926,9.80075,9.80013
1554667174465,0.076,0.101,9.778,0.07845,0.0792,0.2316,0.2397,9.79965,9.80026
1554667174466,0.081,0.263,9.803,0.07865,0.07919,0.2366,0.23803,9.7999,9.79989
1554667174467,0.071,0.317,9.816,0.0782,0.0792,0.2348,0.23911,9.8,9.8001
1554667174468,0.081,0.085,9.774,0.07845,0.07913,0.23075,0.23897,9.7991,9.80009
1554667174469,0.081,0.328,9.812,0.07845,0.07913,0.23735,0.23774,9.80005,9.79981
1554667174586,0.075,0.263,9.802,0.07835,0.07919,0.2333,0.23884,9.79915,9.79993
1554667174787,0.075,0.1,9.774,0.07845,0.07907,0.2313,0.23848,9.7987,9.79986
1554667175426,0.083,0.371,9.828,0.07865,0.07916,0.237,0.23764,9.8,9.79976
1554667175427,0.073,0.206,9.791,0.0783,0.07918,0.23135,0.23872,9.79895,9.7999
1554667175429,0.087,0.125,9.78,0.0789,0.07911,0.23265,0.23778,9.79935,9.79973
1554667176511,0.078,0.372,9.828,0.07855,0.07918,0.23475,0.23733,9.7999,9.79968
1554667176512,0.076,0.146,9.784,0.0787,0.07923,0.2292,0.23827,9.79865,9.79987
1554667176513,0.087,0.202,9.792,0.0791,0.07918,0.23385,0.2371,9.79925,9.79967
1554667176514,0.07,0.352,9.818,0.0785,0.07926,0.233,0.23719,9.79895,9.79966
1554667176515,0.07,0.112,9.769,0.0781,0.07917,0.22935,0.23784,9.79775,9.79977
1554667176639,0.087,0.264,9.804,0.07825,0.07914,0.2348,0.23653,9.79875,9.79952
1554667177741,0.074,0.316,9.812,0.0783,0.0792,0.232,0.23713,9.7982,9.79964
1554667177742,0.075,0.098,9.776,0.07805,0.07912,0.2298,0.23733,9.7976,9.79977
1554667177743,0.086,0.341,9.814,0.0781,0.07916,0.23675,0.23627,9.799,9.79953
1554667177744,0.073,0.243,9.801,0.07795,0.07922,0.23025,0.23714,9.7978,9.79969
1554667177745,0.079,0.111,9.777,0.0781,0.07915,0.23075,0.23682,9.79775,9.7997
1554667177861,0.072,0.367,9.821,0.07765,0.07909,0.23595,0.23603,9.79865,9.79949
1554667178054,0.073,0.187,9.791,0.07775,0.07909,0.22945,0.23693,9.7974,9.79964
1554667178317,0.089,0.146,9.781,0.07815,0.07904,0.2325,0.23607,9.79775,9.79949
1554667178506,0.077,0.379,9.828,0.07795,0.07908,0.23505,0.23599,9.79855,9.79945
1554667179587,0.073,0.122,9.782,0.07785,0.07906,0.228,0.2364,9.79755,9.79954
1554667179588,0.083,0.213,9.791,0.07825,0.07895,0.23365,0.23552,9.7984,9.79932
1554667179589,0.076,0.365,9.818,0.0779,0.07903,0.23335,0.23613,9.7979,9.79935
1554667179590,0.076,0.09,9.777,0.07805,0.07894,0.22755,0.2358,9.7972,9.79936
1554667179591,0.085,0.282,9.806,0.07795,0.07892,0.2354,0.23541,9.7985,9.79922
1554667179677,0.072,0.289,9.81,0.07765,0.07894,0.23125,0.23597,9.7976,9.79932
1554667180626,0.08,0.091,9.77,0.07785,0.07885,0.2285,0.23511,9.7969,9.79912
1554667180627,0.08,0.352,9.826,0.0775,0.07887,0.236,0.23544,9.7986,9.79922
1554667180629,0.075,0.227,9.798,0.07775,0.07889,0.22975,0.23573,9.7976,9.79924
1554667180630,0.09,0.112,9.779,0.07875,0.07896,0.22975,0.23455,9.7981,9.79906
1554667180713,0.079,0.375,9.825,0.07835,0.07898,0.2353,0.23544,9.79915,9.79919
1554667181639,0.07,0.163,9.788,0.07815,0.0789,0.22765,0.23515,9.79795,9.79914
1554667181640,0.08,0.166,9.789,0.0784,0.07886,0.23105,0.23417,9.7986,9.79898
1554667181641,0.076,0.375,9.826,0.0779,0.07887,0.23275,0.23542,9.7992,9.79927
1554667181642,0.072,0.11,9.784,0.07785,0.0788,0.2261,0.2344,9.79835,9.7992
1554667181712,0.083,0.236,9.8,0.07805,0.07886,0.23235,0.23406,9.7995,9.79912
1554667182653,0.069,0.35,9.823,0.0779,0.07879,0.2315,0.23533,9.7996,9.79937
1554667182654,0.08,0.082,9.77,0.07825,0.07875,0.22625,0.2338,9.79855,9.79905
1554667182655,0.088,0.293,9.812,0.0782,0.07884,0.2336,0.23411,9.8001,9.79911
1554667182657,0.075,0.289,9.813,0.0781,0.07878,0.2291,0.23481,9.79935,9.79924
1554667182729,0.079,0.081,9.771,0.0784,0.07877,0.22705,0.23316,9.7988,9.7989
1554667182945,0.082,0.37,9.822,0.07835,0.07882,0.2349,0.23442,9.80035,9.79912
1554667183144,0.073,0.225,9.793,0.0782,0.07873,0.2279,0.23441,9.7991,9.79909
1554667183344,0.087,0.104,9.779,0.07875,0.07883,0.2286,0.23291,9.7992,9.79885
1554667183556,0.077,0.393,9.83,0.07835,0.07879,0.23415,0.23452,9.8004,9.7992
1554667183750,0.076,0.162,9.786,0.07855,0.07875,0.2278,0.23373,9.7992,9.7991
1554667183956,0.085,0.15,9.777,0.0788,0.07882,0.23075,0.23276,9.79955,9.79885
1554667184161,0.07,0.386,9.827,0.0783,0.0787,0.23245,0.23439,9.7996,9.79914
1554667184362,0.077,0.112,9.778,0.0784,0.07867,0.2267,0.23303,9.7986,9.79892
1554667184564,0.083,0.214,9.789,0.07805,0.07869,0.2318,0.23282,9.7991,9.79883
1554667184765,0.069,0.361,9.829,0.07755,0.07857,0.2311,0.23408,9.7993,9.79913
1554667185054,0.079,0.097,9.764,0.078,0.07859,0.2278,0.2326,9.7981,9.79881
1554667185257,0.085,0.385,9.816,0.07825,0.07864,0.23875,0.23413,9.79945,9.79899
1554667185453,0.076,0.182,9.782,0.07825,0.07859,0.2291,0.23349,9.79725,9.79885
1554667185658,0.087,0.138,9.772,0.079,0.07872,0.2305,0.23252,9.79665,9.79858
1554667185861,0.07,0.394,9.826,0.07835,0.07854,0.2384,0.23406,9.79795,9.79883
1554667186064,0.078,0.13,9.78,0.0788,0.07858,0.2274,0.23297,9.7958,9.79864
1554667186267,0.09,0.203,9.783,0.0793,0.07871,0.23345,0.23259,9.79645,9.79849
1554667186471,0.073,0.369,9.82,0.07855,0.07862,0.23725,0.23389,9.79685,9.7987
1554667186676,0.079,0.1,9.763,0.07875,0.07861,0.2278,0.23251,9.79435,9.79831
1554667187142,0.073,0.228,9.796,0.07845,0.07856,0.23515,0.23245,9.7956,9.79833
1554667187347,0.083,0.097,9.776,0.0785,0.07852,0.2215,0.231,9.7933,9.79814
1554667187554,0.074,0.388,9.834,0.07855,0.07844,0.22965,0.23253,9.79535,9.79848
1554667187753,0.078,0.167,9.795,0.0781,0.07838,0.2328,0.23183,9.79615,9.79845
1554667187970,0.084,0.147,9.782,0.07845,0.07843,0.2205,0.23099,9.79375,9.79829
1554667188181,0.076,0.387,9.831,0.07845,0.07843,0.23175,0.23251,9.796,9.79859
1554667188370,0.075,0.112,9.778,0.07795,0.0784,0.22985,0.23123,9.79605,9.79837
1554667188587,0.087,0.218,9.793,0.0788,0.07842,0.22145,0.23104,9.79435,9.79829
1554667188778,0.076,0.364,9.826,0.07875,0.07841,0.23405,0.23229,9.79675,9.79852
1554667188995,0.081,0.08,9.765,0.07865,0.07845,0.22735,0.23074,9.79555,9.79817
1554667189197,0.084,0.28,9.803,0.0794,0.07847,0.2233,0.23122,9.79425,9.7982
1554667189386,0.069,0.308,9.814,0.0789,0.0784,0.23385,0.23192,9.79675,9.79834
1554667189604,0.076,0.073,9.763,0.07845,0.07832,0.21825,0.23029,9.7941,9.798
1554667189803,0.081,0.357,9.818,0.0787,0.07837,0.227,0.23182,9.7959,9.79824
1554667190015,0.074,0.231,9.798,0.07805,0.07833,0.23165,0.2311,9.7972,9.79815
1554667190217,0.08,0.089,9.769,0.07855,0.0783,0.2164,0.2299,9.79435,9.79784
1554667190407,0.072,0.402,9.823,0.07825,0.07825,0.23,0.23229,9.7965,9.79809
1554667190624,0.07,0.165,9.787,0.07725,0.07815,0.2281,0.23041,9.7967,9.79782
1554667191691,0.091,0.127,9.781,0.07815,0.0783,0.216,0.23002,9.79475,9.79771
1554667191692,0.071,0.408,9.832,0.07775,0.0782,0.2314,0.23214,9.7982,9.7981
1554667191693,0.073,0.127,9.779,0.07775,0.07816,0.22635,0.22997,9.79735,9.79769
1554667191694,0.086,0.18,9.793,0.0779,0.07829,0.2305,0.23037,9.7982,9.79779
1554667191695,0.067,0.398,9.829,0.07755,0.07817,0.231,0.23178,9.79795,9.79806
1554667192698,0.077,0.088,9.771,0.0775,0.07814,0.22705,0.22947,9.79675,9.79765
1554667192699,0.078,0.238,9.796,0.0772,0.07817,0.2316,0.23086,9.79745,9.79789
1554667192700,0.074,0.362,9.822,0.0771,0.07806,0.23035,0.23118,9.797,9.79794
1554667192701,0.078,0.066,9.766,0.07725,0.07811,0.22805,0.22927,9.7964,9.79751
1554667192702,0.086,0.282,9.81,0.0772,0.07818,0.23125,0.231,9.79725,9.79781
1554667192869,0.069,0.334,9.818,0.07685,0.07805,0.22975,0.23065,9.79685,9.79775
1554667193495,0.077,0.062,9.762,0.07665,0.07804,0.22885,0.22942,9.7967,9.79744
1554667193496,0.089,0.321,9.818,0.0769,0.07809,0.2309,0.23108,9.79745,9.79778
1554667193497,0.068,0.282,9.807,0.07685,0.07804,0.2296,0.23018,9.7971,9.79762
1554667193662,0.08,0.058,9.772,0.07705,0.07804,0.22885,0.22934,9.79755,9.79746
1554667193874,0.083,0.376,9.823,0.07715,0.07802,0.2298,0.23108,9.7978,9.79783
1554667194076,0.069,0.22,9.798,0.0769,0.07795,0.22925,0.22955,9.7978,9.79756
1554667194271,0.083,0.079,9.774,0.07705,0.07802,0.22875,0.22933,9.79805,9.79752
1554667194477,0.076,0.418,9.825,0.07725,0.07797,0.22955,0.23088,9.79815,9.79774
1554667194682,0.073,0.167,9.788,0.0774,0.07799,0.22965,0.22938,9.7982,9.79746
1554667195762,0.088,0.116,9.777,0.07725,0.07806,0.2291,0.22969,9.798,9.79749
1554667195763,0.07,0.427,9.835,0.0772,0.07795,0.23005,0.23068,9.79815,9.79772
1554667195764,0.079,0.125,9.778,0.0775,0.07799,0.22995,0.2293,9.7981,9.79748
1554667195765,0.087,0.164,9.787,0.07755,0.07811,0.22915,0.22994,9.7978,9.79761
1554667195766,0.069,0.413,9.828,0.07765,0.07797,0.2299,0.23036,9.79775,9.79761
1554667196786,0.081,0.086,9.769,0.07785,0.07805,0.2298,0.22916,9.79765,9.79739
1554667196787,0.086,0.219,9.794,0.07825,0.07804,0.22885,0.2301,9.79755,9.79753
1554667196788,0.066,0.391,9.826,0.07785,0.07792,0.2303,0.23029,9.79775,9.79751
1554667196789,0.077,0.059,9.766,0.0778,0.07793,0.22995,0.22942,9.79775,9.79733
1554667196790,0.084,0.272,9.801,0.0777,0.0779,0.22945,0.23012,9.7973,9.79742
1554667197819,0.066,0.335,9.821,0.07755,0.07786,0.2295,0.22995,9.79745,9.79745
1554667197820,0.076,0.05,9.763,0.0775,0.07792,0.2289,0.22933,9.7975,9.79739
1554667197821,0.088,0.342,9.816,0.07745,0.07793,0.22995,0.23011,9.7974,9.79751
1554667197822,0.067,0.281,9.808,0.0774,0.07786,0.2299,0.22976,9.79745,9.79747
1554667197823,0.083,0.061,9.763,0.07755,0.07794,0.23005,0.22939,9.797,9.79734
1554667197936,0.078,0.388,9.824,0.0773,0.07786,0.23065,0.22986,9.79705,9.79744
1554667198844,0.069,0.215,9.797,0.0773,0.07782,0.2304,0.22958,9.797,9.7974
1554667198845,0.087,0.081,9.774,0.0775,0.0779,0.2305,0.22928,9.797,9.79737
1554667198846,0.072,0.42,9.83,0.0773,0.0779,0.2306,0.22981,9.79725,9.79746
1554667198847,0.069,0.162,9.788,0.0771,0.07786,0.23035,0.22956,9.79725,9.79743
1554667198974,0.093,0.126,9.779,0.07735,0.0779,0.23085,0.22936,9.79735,9.79741
1554667199166,0.072,0.42,9.828,0.07745,0.07785,0.2305,0.22977,9.797,9.79741
1554667200271,0.08,0.103,9.775,0.0775,0.07792,0.2294,0.22958,9.79685,9.79734
1554667200272,0.081,0.187,9.788,0.0772,0.0779,0.23055,0.22932,9.7969,9.79731
1554667200273,0.071,0.405,9.834,0.0773,0.07785,0.23015,0.22972,9.7972,9.79747
1554667200274,0.073,0.066,9.773,0.0769,0.07782,0.22915,0.22948,9.7974,9.79743
1554667200277,0.092,0.238,9.8,0.0772,0.07789,0.2301,0.22904,9.7977,9.79737
1554667200399,0.067,0.37,9.828,0.07725,0.07784,0.22905,0.22985,9.7978,9.79755
1554667201490,0.077,0.054,9.762,0.07725,0.07781,0.2288,0.22948,9.7976,9.79747
1554667201491,0.087,0.296,9.813,0.0774,0.07788,0.23,0.22892,9.7982,9.79734
1554667201492,0.07,0.322,9.813,0.0776,0.07783,0.22935,0.22987,9.7978,9.79749
1554667201493,0.08,0.046,9.763,0.0778,0.07773,0.22915,0.22921,9.7978,9.79733
1554667201494,0.082,0.354,9.819,0.0775,0.07776,0.22975,0.229,9.79795,9.79727
