Time,xAcceleration,yAcceleration,zAcceleration,xSMA(2.5 seconds),xSMA(10 seconds),ySMA(2.5 seconds),ySMA(10 seconds),zSMA(2.5 seconds),zSMA(10 seconds),minX(10 seconds),maxX(10 seconds),minY(10 seconds),maxY(10 seconds),minZ(10 seconds),maxZ(10 seconds)
1554663349227,-0.043,0.177,9.789,-0.0349,-0.02825,0.172,0.17271,9.78245,9.78408,-0.329,0.274,0.054,0.227,9.726,9.827
1554663349268,-0.036,0.187,9.781,-0.0504,-0.02829,0.17,0.17289,9.7839,9.78403,-0.329,0.274,0.054,0.227,9.726,9.827
1554663349351,-0.045,0.165,9.787,-0.05875,-0.02852,0.1674,0.17277,9.78385,9.78399,-0.329,0.274,0.054,0.227,9.726,9.827
1554663349428,-0.039,0.184,9.787,-0.0465,-0.02862,0.1739,0.1729,9.78475,9.78404,-0.329,0.274,0.054,0.227,9.726,9.827
1554663349469,-0.039,0.176,9.788,-0.034,-0.0287,0.1765,0.17297,9.78505,9.78405,-0.329,0.274,0.054,0.227,9.726,9.827
1554663349553,-0.032,0.182,9.794,-0.0348,-0.02868,0.17685,0.17311,9.7851,9.78417,-1.393,0.274,0.01,0.227,9.726,9.827
1554663349633,-0.04,0.188,9.784,-0.03565,-0.02875,0.1779,0.17322,9.785,9.78416,-1.393,0.274,-0.448,0.227,9.726,10.016
1554663349674,-0.048,0.176,9.79,-0.036,-0.02896,0.17745,0.17325,9.78515,9.78428,-1.393,0.681,-0.448,1.197,9.726,10.265
1554663349754,-0.061,0.17,9.787,-0.0374,-0.02935,0.17725,0.17316,9.7855,9.78436,-1.393,1.629,-0.448,1.197,9.726,10.66
1554663349795,-0.042,0.18,9.786,-0.03755,-0.0296,0.17775,0.17323,9.78525,9.78445,-1.393,1.629,-0.448,1.375,9.726,10.66
1554663349876,-0.039,0.17,9.788,-0.03805,-0.02979,0.1772,0.17327,9.7852,9.78444,-1.393,3.879,-0.448,1.477,9.726,10.66
1554663349957,-0.056,0.185,9.774,-0.03925,-0.03005,0.17795,0.1734,9.7848,9.78432,-1.393,5.421,-0.448,2.252,9.205,10.66
1554663349998,-0.054,0.179,9.776,-0.04095,-0.03034,0.17745,0.17352,9.78485,9.78421,-1.393,5.902,-0.448,4.994,6.871,10.66
1554663350078,-0.003,0.192,9.78,-0.03985,-0.03009,0.1781,0.17378,9.7844,9.78401,-1.393,5.902,-0.448,6.45,6.871,10.66
1554663350160,-0.083,0.17,9.787,-0.0423,-0.0307,0.178,0.17371,9.7848,9.784,-1.393,5.902,-0.448,7.682,5.957,10.66
1554663350207,-0.054,0.178,9.777,-0.04345,-0.0309,0.1784,0.17378,9.7845,9.78388,-1.393,5.902,-0.448,7.858,5.897,10.66
1554663350288,-0.049,0.183,9.788,-0.04435,-0.03112,0.17845,0.17391,9.78545,9.78387,-1.393,5.902,-0.448,7.858,5.858,10.66
1554663350364,-0.033,0.184,9.793,-0.04405,-0.03117,0.1789,0.17398,9.7856,9.78389,-1.393,5.902,-0.448,7.858,5.174,10.66
1554663350402,-0.053,0.165,9.726,-0.0444,-0.03147,0.17855,0.17387,9.78265,9.78332,-1.393,5.902,-0.448,7.858,4.183,10.66
1554663350487,-0.017,0.189,9.827,-0.0433,-0.03133,0.179,0.17394,9.78445,9.78375,-3.556,5.902,-0.448,7.858,2.888,10.66
1554663350566,0.07,0.201,9.778,-0.03765,-0.0304,0.1802,0.1742,9.7839,9.7836,-6.237,5.902,-0.448,7.858,2.888,10.66
1554663350612,0.001,0.19,9.78,-0.0358,-0.03012,0.18035,0.17434,9.78385,9.78373,-9.142,5.902,-0.448,7.858,2.888,10.66
1554663350693,-0.003,0.195,9.787,-0.0337,-0.02985,0.18185,0.17447,9.78385,9.78368,-9.952,5.902,-0.448,7.858,2.888,10.66
1554663350727,-0.329,0.076,9.776,-0.0482,-0.03285,0.17645,0.17347,9.7833,9.78358,-10.34,5.902,-0.448,7.858,1.509,10.66
1554663350810,0.065,0.226,9.787,-0.043,-0.03197,0.17895,0.174,9.78325,9.78356,-10.34,5.902,-1.579,7.858,1.509,10.66
1554663350888,-0.127,0.149,9.794,-0.04775,-0.03307,0.1773,0.17369,9.78325,9.78369,-10.34,5.902,-1.579,7.858,1.509,10.68
1554663350929,-0.067,0.158,9.787,-0.0491,-0.03339,0.1758,0.17355,9.7834,9.78367,-10.34,5.902,-1.579,7.858,1.509,10.68
1554663351014,-0.052,0.187,9.79,-0.0493,-0.03379,0.17635,0.17374,9.7834,9.78378,-10.34,5.902,-1.927,7.858,1.509,10.68
1554663351095,-0.059,0.172,9.77,-0.0492,-0.03415,0.17645,0.17365,9.78255,9.78376,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351133,-0.044,0.168,9.774,-0.0493,-0.03427,0.17585,0.17361,9.78195,9.78373,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351214,-0.07,0.18,9.782,-0.05085,-0.03472,0.17635,0.17369,9.78165,9.78377,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351301,-0.052,0.179,9.785,-0.05065,-0.03493,0.17605,0.1738,9.7822,9.78377,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351335,-0.061,0.178,9.777,-0.051,-0.03519,0.176,0.17387,9.78225,9.78364,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351419,-0.053,0.186,9.789,-0.0535,-0.03545,0.1757,0.17417,9.7827,9.78364,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351501,-0.047,0.177,9.793,-0.0517,-0.03562,0.17605,0.17419,9.783,9.78373,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351538,-0.049,0.178,9.786,-0.05145,-0.03585,0.17605,0.17425,9.78345,9.78381,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351622,-0.055,0.172,9.793,-0.05175,-0.03609,0.1755,0.17431,9.7837,9.78383,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351660,-0.048,0.182,9.789,-0.0525,-0.03631,0.1754,0.17441,9.7835,9.78397,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351740,-0.059,0.183,9.784,-0.0528,-0.03668,0.1763,0.17456,9.7864,9.78393,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351826,-0.063,0.183,9.785,-0.0551,-0.03711,0.176,0.17463,9.7843,9.78391,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351861,-0.044,0.17,9.773,-0.0608,-0.0373,0.17445,0.17468,9.78405,9.78379,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663351943,-0.045,0.173,9.787,-0.0631,-0.0374,0.1736,0.1747,9.7844,9.78377,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663352029,-0.054,0.173,9.781,-0.06565,-0.0377,0.1725,0.17471,9.7841,9.78368,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663352064,-0.053,0.176,9.782,-0.05185,-0.03801,0.1775,0.17474,9.7844,9.78368,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663352147,-0.053,0.18,9.782,-0.05775,-0.03829,0.1752,0.1748,9.78415,9.78365,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663352230,-0.052,0.176,9.779,-0.054,-0.03859,0.17655,0.17484,9.7834,9.78353,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663352267,-0.054,0.187,9.783,-0.05335,-0.03881,0.178,0.17498,9.7832,9.78344,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663352351,-0.05,0.182,9.789,-0.05325,-0.03904,0.17775,0.17508,9.78315,9.78351,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663352430,-0.036,0.177,9.771,-0.0521,-0.03914,0.178,0.17506,9.7832,9.78335,-10.34,5.902,-2.865,7.858,1.509,10.68
1554663352470,-0.036,0.179,9.786,-0.0517,-0.03929,0.17855,0.1751,9.7838,9.78335,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663352554,-0.049,0.181,9.784,-0.05065,-0.03953,0.1786,0.17528,9.7839,9.78339,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663352636,-0.055,0.179,9.786,-0.0508,-0.03981,0.1786,0.17536,9.78395,9.78338,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663352674,-0.053,0.177,9.779,-0.0504,-0.04015,0.17855,0.17539,9.78405,9.78334,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663352752,-0.229,0.134,9.797,-0.0592,-0.04211,0.17595,0.17496,9.78445,9.78345,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663352795,-1.393,0.01,9.767,-0.1265,-0.05578,0.1676,0.17339,9.78315,9.78322,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663352935,-0.911,-0.448,10.016,-0.1696,-0.06465,0.1363,0.16717,9.79465,9.78557,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353021,0.681,1.197,10.265,-0.1328,-0.05752,0.18755,0.17739,9.81825,9.79033,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353075,1.629,-0.114,10.66,-0.04895,-0.041,0.17275,0.17458,9.8618,9.79934,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353151,1.189,1.375,10.186,0.01345,-0.02875,0.23235,0.18639,9.8819,9.80322,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353236,3.879,1.477,10.316,0.21055,0.01029,0.29705,0.19946,9.90845,9.80855,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353276,5.421,2.252,9.205,0.4838,0.06471,0.40115,0.2203,9.88005,9.80286,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353366,5.902,4.994,6.871,0.78115,0.12395,0.6422,0.26864,9.73425,9.77375,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353405,4.624,6.45,7.258,1.01505,0.17047,0.95605,0.33142,9.6081,9.74848,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353487,4.782,7.682,5.957,1.2568,0.21853,1.33135,0.40648,9.41685,9.71013,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353566,3.055,7.858,5.897,1.4122,0.24937,1.71525,0.48341,9.2226,9.67132,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353620,0.687,6.655,5.858,1.44915,0.2565,2.0392,0.54821,9.02655,9.63206,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353696,-1.149,4.477,5.174,1.3944,0.2453,2.2537,0.5912,8.7961,9.58595,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353740,-1.284,4.258,4.183,1.3327,0.23275,2.4575,0.63207,8.5158,9.53,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353819,-3.556,3.369,2.888,1.1567,0.19747,2.6171,0.66404,8.17165,9.46105,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353904,-6.237,3.904,6.322,0.84665,0.13518,2.80335,0.70151,7.99845,9.42653,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663353937,-9.142,2.913,7.507,0.392,0.04414,2.93995,0.7289,7.8846,9.40359,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354027,-9.952,1.503,4.07,-0.10285,-0.05508,3.00615,0.74224,7.5988,9.34658,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354063,-10.34,1.096,1.509,-0.6172,-0.15824,3.0521,0.75131,7.1853,9.26376,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354160,-8.719,-1.579,4.618,-1.0417,-0.24506,2.96645,0.73363,6.92635,9.21206,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354196,-4.767,0.06,10.68,-1.2104,-0.29237,2.96895,0.73257,6.972,9.2211,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354283,-6.451,-1.259,7.493,-1.4874,-0.35666,2.9284,0.71819,6.84585,9.19816,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354370,-5.366,-1.927,8.786,-1.78975,-0.41005,2.7722,0.69743,6.7719,9.18826,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354407,-1.74,-2.865,10.512,-1.9582,-0.42723,2.63465,0.66688,6.7645,9.19554,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354493,-4.125,-2.779,8.424,-2.2239,-0.46819,2.42695,0.63744,6.6764,9.18191,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354533,-2.546,-2.107,9.199,-2.54515,-0.49339,2.24775,0.61452,6.62055,9.17602,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354624,-4.236,-0.677,10.545,-3.028,-0.53551,2.1013,0.60582,6.68755,9.1836,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354700,-2.243,-0.622,9.709,-3.43525,-0.56068,1.8205,0.59733,6.82945,9.18317,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354744,-3.48,0.014,9.55,-3.84045,-0.5967,1.4987,0.5953,6.94405,9.18079,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354818,-3.278,0.972,8.876,-4.24345,-0.62664,1.1632,0.60448,7.09,9.17186,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354897,-1.798,1.891,7.96,-4.4861,-0.64173,0.86485,0.62215,7.19315,9.15364,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663354938,-1.941,2.044,9.211,-4.6175,-0.66098,0.6343,0.64084,7.3608,9.14782,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355019,-3.116,1.683,9.132,-4.71585,-0.69191,0.4946,0.656,7.5587,9.14128,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355078,-2.281,2.277,9.174,-4.7657,-0.71431,0.39555,0.67692,7.80825,9.13515,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355160,-2.114,2.538,9.776,-4.6936,-0.73512,0.354,0.70056,8.15265,9.13511,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355201,-4.107,2.077,10.318,-4.5871,-0.7758,0.26265,0.71963,8.35245,9.14038,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355282,-3.324,3.166,8.388,-4.2962,-0.80875,0.2753,0.74948,8.3965,9.12637,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355324,-3.286,3.75,8.151,-3.9629,-0.84129,0.38765,0.78528,8.60055,9.11006,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355413,-2.769,4.361,8.29,-3.58435,-0.86878,0.5509,0.827,8.9396,9.09521,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355464,-3.112,4.259,8.089,-3.304,-0.89965,0.8428,0.8678,9.11315,9.07821,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355676,-3.928,4.849,8.553,-3.26205,-0.93859,1.08225,0.91457,9.0068,9.06595,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355754,-3.896,6.225,6.568,-3.1343,-0.97724,1.45645,0.97512,8.96055,9.0338,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355839,-3.161,5.824,6.65,-3.02405,-1.00854,1.844,1.03154,8.85375,9.00261,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355874,2.918,2.949,10.137,-2.79115,-0.97897,2.1347,1.05928,8.835,9.00608,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663355967,1.804,1.969,12.537,-2.4947,-0.96047,2.3721,1.07725,9.04065,9.0336,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663356044,2.421,3.699,8.512,-2.24635,-0.93587,2.6624,1.11244,9.0063,9.02081,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663356085,-1.345,4.811,7.841,-2.1018,-0.94889,2.9368,1.15878,8.8711,9.00133,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663356167,-1.177,4.237,9.625,-2.0485,-0.9603,3.17975,1.19928,8.8669,8.99977,-10.34,5.902,-2.865,7.858,1.509,12.537
1554663356245,-1.09,5.038,8.44,-1.929,-0.97075,3.43095,1.24801,8.8114,8.9863,-10.34,5.902,-2.865,7.858,1.509,12.537
